Taxonomy ID,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Motility,Metabolism,Oxygen Requirement,Phenotype,Salinity,Sporulation,Temperature Range,Genome Size,Gene Count,16S rRNA Count,Paralogs Count,Paralogs %,KEGG Count,KEGG %,MetaCyc Count,MetaCyc %,IMG Pathwawy Count,IMG Pathway %
643692030,Bacteria,Finished,zzz,Persephonella marina EX-H1,643692030,123214,58119,12526,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,EX-H1,"J. Craig Venter Institute, Portland State Univ",,Gc00938,Free living,,,,Rod-shaped,None,Chemolithoautotroph,,,,,Free living,,Motile,"Nitrate reducer, Hydrogen oxidizer",Microaerophilic,,,Nonsporulating,Thermophile,1983964,2095,2,156,7.45,720,34.37,471,22.48,152,7.26
641380433,Bacteria,Draft,zzz,Phaeobacter gallaeciensis 2.10,641380433,383629,54715,19353,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter,gallaeciensis,2.1,"J. Craig Venter Institute, Univ of New South Wales",,Gi01451,,,,,Rod-shaped,None,"Phototroph, Photosynthetic",,,,,,,Motile,,Aerobe,Symbiont,,,Mesophile,4157399,4017,4,427,10.63,1291,32.14,836,20.81,267,6.65
641380432,Bacteria,Draft,zzz,Phaeobacter gallaeciensis BS107,641380432,391619,54717,19355,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter,gallaeciensis,BS107,J. Craig Venter Institute,,Gi01686,,,,,Rod-shaped,None,"Phototroph, Photosynthetic",,,,,,,Motile,,Aerobe,,,,Mesophile,4232367,4136,5,505,12.21,1302,31.48,831,20.09,270,6.53
638341223,Bacteria,Draft,zzz,Photobacterium angustum S14,638341223,314292,54237,13567,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,angustum,S14,"J. Craig Venter Institute, Univ of New South Wales",,Gi00909,Free living,,,Singles,Rod-shaped,None,Copiotroph,,,,,Free living,,Motile,,Anaerobe,,,Nonsporulating,Mesophile,5101447,4751,12,718,15.11,1331,28.02,787,16.56,403,8.48
649633083,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Planctomyces brasiliensis DSM 5305,649633083,756272,60583,47863,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,brasiliensis,DSM 5305,DOE Joint Genome Institute,,,,,,,,,,,,,,,,,,,,,,,6006602,4865,2,273,5.61,795,16.34,554,11.39,135,2.77
639633051,Bacteria,Finished,zzz,Polaromonas naphthalenivorans CJ2,639633051,365044,58273,13418,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,naphthalenivorans,CJ2,DOE Joint Genome Institute,,Gc00486,Free living,,,,Coccus-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,"Naphthalene-degrading, PAH-degrading",Aerobe,Non-Pathogen,,Nonsporulating,Mesophile,5366143,5000,2,951,19.02,1332,26.64,872,17.44,399,7.98
641522644,Bacteria,Finished,Polynucleobacter,Polynucleobacter necessarius STIR1,641522644,452638,58967,19991,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,necessarius,STIR1,DOE Joint Genome Institute,,Gc00757,Symbiotic,,,,Rod-shaped,None,Heterotroph,,,,,Symbiotic,,Nonmotile,,Aerobe,,,,Mesophile,1560469,1549,1,33,2.13,597,38.54,429,27.7,198,12.78
640427129,Bacteria,Finished,zzz,Polynucleobacter necessarius asymbioticus QLW-P1DMWA-1,640427129,312153,58611,16679,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,sp.,QLW-P1DMWA-1,DOE Joint Genome Institute,,Gc00537,Free living,,,,Rod-shaped,None,Chemoorganotroph,,,,,Free living,,Nonmotile,,Aerobe,,,Nonsporulating,Mesophile,2159490,2136,1,183,8.57,790,36.99,559,26.17,251,11.75
640069321,Bacteria,Finished,zzz,Prochlorococcus marinus AS9601,640069321,146891,58307,13548,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. AS9601,"J. Craig Venter Institute, MIT",,Gc00497,Free living,,,Singles,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Non-Pathogen,,,Mesophile,1669886,1988,1,122,6.14,691,34.76,459,23.09,234,11.77
641228501,Bacteria,Finished,zzz,Prochlorococcus marinus MIT 9211,641228501,93059,58309,13551,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. MIT 9211,"J. Craig Venter Institute, MIT",,Gc00679,Free living,,,Singles,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Non-Pathogen,,,Mesophile,1688963,1901,1,110,5.79,696,36.61,463,24.36,237,12.47
640753041,Bacteria,Finished,zzz,Prochlorococcus marinus MIT 9215,640753041,93060,58819,18633,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. MIT 9215,DOE Joint Genome Institute,,Gc00651,Free living,,,Singles,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,,,,Mesophile,1738790,2059,1,154,7.48,708,34.39,472,22.92,236,11.46
640069322,Bacteria,Finished,zzz,Prochlorococcus marinus MIT 9301,640069322,167546,58437,15746,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. MIT 9301,"J. Craig Venter Institute, MIT",,Gc00523,Free living,,,Singles,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Small,,,Mesophile,1641879,1967,1,115,5.85,698,35.49,461,23.44,232,11.79
640069323,Bacteria,Finished,zzz,Prochlorococcus marinus MIT 9303,640069323,59922,58305,13496,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. MIT 9303,"J. Craig Venter Institute, MIT",,Gc00498,Free living,,,Singles,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Non-Pathogen,,,Mesophile,2682675,3133,2,306,9.77,795,25.38,517,16.5,254,8.11
637000210,Bacteria,Finished,Prochlorococcus marinus MIT 9312,Prochlorococcus marinus MIT 9312,637000210,74546,58357,13910,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. MIT 9312,"DOE Joint Genome Institute, MIT",,Gc00317,Free living,,,Singles,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Small,,,Mesophile,1709204,1860,1,126,6.77,696,37.42,457,24.57,241,12.96
637000211,Bacteria,Finished,Prochlorococcus marinus MIT 9313,Prochlorococcus marinus MIT 9313,637000211,74547,57773,220,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. MIT 9313,DOE Joint Genome Institute,,Gc00151,Free living,,,,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Low light adapted,,,Mesophile,2410873,2334,2,196,8.4,773,33.12,502,21.51,258,11.05
640069324,Bacteria,Finished,zzz,Prochlorococcus marinus MIT 9515,640069324,167542,58313,13617,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. MIT 9515,"J. Craig Venter Institute, MIT",,Gc00496,Free living,,,Singles,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Non-Pathogen,,,Mesophile,1704176,1968,1,120,6.1,691,35.11,459,23.32,237,12.04
647533199,Bacteria,Draft,zzz,Prochlorococcus marinus MIT9202,647533199,93058,54709,19343,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. MIT 9202,"J. Craig Venter Institute, MIT",,Gi01445,Free living,,,,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,,,,Mesophile,1691453,1930,1,131,6.79,657,34.04,433,22.44,210,10.88
640069325,Bacteria,Finished,zzz,Prochlorococcus marinus NATL1A,640069325,167555,58423,15660,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. NATL1A,"J. Craig Venter Institute, MIT",,Gc00499,Free living,,,Singles,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Non-Pathogen,,,Mesophile,1864731,2251,1,222,9.86,711,31.59,468,20.79,240,10.66
637000212,Bacteria,Finished,Prochlorococcus marinus NATL2A,Prochlorococcus marinus NATL2A,637000212,59920,58359,13911,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,str. NATL2A,"DOE Joint Genome Institute, MIT",,Gc00290,Free living,,,Singles,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Small,,,Mesophile,1842899,1985,1,183,9.22,704,35.47,461,23.22,245,12.34
637000213,Bacteria,Finished,zzz,Prochlorococcus marinus marinus CCMP1375,637000213,167539,57995,419,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,subsp. marinus str. CCMP1375,Genoscope,,Gc00149,Free living,,,,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,Very low light adapted,,,Mesophile,1751080,1933,1,139,7.19,702,36.32,466,24.11,248,12.83
637000214,Bacteria,Finished,Prochlorococcus marinus subsp. pastoris CCMP1986,Prochlorococcus marinus pastoris CCMP1986,637000214,59919,57761,213,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,marinus,subsp. pastoris str. CCMP1986,DOE Joint Genome Institute,,Gc00152,Free living,,,,Oval-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,,,High-light adapted,,,Mesophile,1657990,1766,1,104,5.89,702,39.75,463,26.22,243,13.76
637000309,Bacteria,Finished,zzz,Prochlorococcus sp. CC9311,637000309,64471,58123,12530,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,CC9311,"J. Craig Venter Institute, UCSD",,Gc00416,Free living,,,Singles,Coccus-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,,,Non-Pathogen,,,Mesophile,2606748,2951,2,255,8.64,863,29.24,553,18.74,261,8.84
637000310,Bacteria,Finished,Synechococcus,Prochlorococcus sp. CC9605,637000310,110662,58319,13643,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,CC9605,DOE Joint Genome Institute,,Gc00313,Free living,,,,Coccus-shaped,None,"Photoautotroph, Photosynthetic, Oligotroph",,,,,Free living,,Motile,Carbon dioxide fixation,,,,Nonsporulating,Mesophile,2510659,2761,2,270,9.78,839,30.39,534,19.34,271,9.82
637000311,Bacteria,Finished,Synechococcus,Prochlorococcus sp. CC9902,637000311,316279,58323,13655,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,CC9902,DOE Joint Genome Institute,,Gc00311,Free living,,,,Coccus-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,Carbon dioxide fixation,,,,,Mesophile,2234828,2410,2,150,6.22,809,33.57,512,21.24,266,11.04
640427149,Bacteria,Finished,zzz,Prochlorococcus sp. WH 7803,640427149,32051,61607,13642,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,WH 7803,"Genoscope, International Collaboration",,Gc00566,Free living,,,,Coccus-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,,,,,,Mesophile,2366980,2591,2,186,7.18,838,32.34,529,20.42,230,8.88
637000314,Bacteria,Finished,Synechococcus sp. WH8102,Prochlorococcus sp. WH8102,637000314,84588,61581,230,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,WH 8102,"DOE Joint Genome Institute, Scripps Institute of Oceanography",,Gc00150,Free living,,,,Coccus-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,,,,,,Mesophile,2434428,2588,2,234,9.04,837,32.34,528,20.4,273,10.55
642555149,Bacteria,Finished,zzz,"Prosthecochloris aestuarii SK413, DSM 271",642555149,290512,58151,12749,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Prosthecochloris,aestuarii,DSM 271,DOE Joint Genome Institute,,Gc00835,Free living,,,,Coccus-shaped,None,Photosynthetic,,,,,Free living,,Nonmotile,Nitrogen fixation,,Green sulfur,,,Mesophile,2579695,2451,1,294,12,769,31.37,537,21.91,272,11.1
637000216,Bacteria,Finished,zzz,Pseudoalteromonas atlantica T6c,637000216,342610,58283,13454,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,atlantica,T6c,DOE Joint Genome Institute,,Gc00395,Free living,,,,Rod-shaped,None,Chemoorganotroph,,,,,Free living,,Motile,,Aerobe,,,Nonsporulating,Mesophile,5187005,4405,5,511,11.6,1175,26.67,794,18.02,375,8.51
638341158,Bacteria,Draft,zzz,Pseudomonas aeruginosa 2192,638341158,350703,54357,16171,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,2192,Broad Institute,,Gi01210,Free living,,,Singles,Rod-shaped,"Cystic Fibrosis, Opportunistic infection",Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,6826253,6203,,1328,21.41,1573,25.36,986,15.9,420,6.77
638341159,Bacteria,Draft,zzz,Pseudomonas aeruginosa C3719,638341159,350704,54355,16170,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,C3719,Broad Institute,,Gi01211,Free living,,,Singles,Rod-shaped,Cystic Fibrosis,Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,6146998,5696,,1083,19.01,1477,25.93,923,16.2,403,7.08
643348568,Bacteria,Finished,zzz,Pseudomonas aeruginosa LESB58,643348568,557722,59275,31101,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,LESB58,"Sanger Institute, Simon Fraser Univ, Univ of British Columbia, Univ of Liverpool",,Gc00915,Free living,Airways,,Singles,Rod-shaped,Cystic Fibrosis,Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,6601757,6026,4,1283,21.29,1660,27.55,1052,17.46,389,6.46
640753042,Bacteria,Finished,zzz,Pseudomonas aeruginosa PA7,640753042,381754,58627,16720,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,PA7,J. Craig Venter Institute,,Gc00611,Free living,,,Singles,Rod-shaped,Opportunistic infection,Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,6588339,6396,4,1252,19.57,1648,25.77,1041,16.28,428,6.69
638341161,Bacteria,Draft,zzz,Pseudomonas aeruginosa PACS2,638341161,388272,54415,16851,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,PACS2,Univ of Washington,,Gi01646,Free living,,,Singles,Rod-shaped,"Nocosomial infection, Cystic Fibrosis",Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,6492423,5753,4,1250,21.73,1617,28.11,1007,17.5,429,7.46
637000218,Bacteria,Finished,zzz,Pseudomonas aeruginosa PAO1,637000218,208964,57945,331,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,PAO1,"Chiron Corp., Univ of Washington- Seattle",,Gc00037,Free living,,,Singles,Rod-shaped,Nosocomial infection,Heterotroph,,,,,Free living,,Motile,,Aerobe,"Polar flagella, Pathogen",,Nonsporulating,Mesophile,6264404,5671,4,1174,20.7,1662,29.31,1045,18.43,447,7.88
647000299,Bacteria,Draft,zzz,Pseudomonas aeruginosa PAb1,647000299,509633,49007,28809,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,PAb1,Univ of Maryland,,Gi03127,Free living,,,Singles,Rod-shaped,Opportunistic infection,Heterotroph,,,,,Free living,,Motile,,Aerobe,,,Nonsporulating,Mesophile,6078600,6019,4,1156,19.21,1567,26.03,974,16.18,315,5.23
639279310,Bacteria,Finished,zzz,Pseudomonas aeruginosa UCBPP-PA14,639279310,208963,57977,386,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,UCBPP-PA14,HPGC,,Gc00432,Free living,,,Singles,Rod-shaped,"Nocosomial infection, Opportunistic infection",Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,6537648,5994,4,1193,19.9,1673,27.91,1042,17.38,441,7.36
637000219,Bacteria,Finished,zzz,Pseudomonas entomophila L48,637000219,384676,58639,16800,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,entomophila,L48,"CNRS, Genoscope",,Gc00383,Free living,,,Singles,Rod-shaped,Cellular destruction,Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,5888780,5293,7,916,17.31,1572,29.7,979,18.5,433,8.18
637000220,Bacteria,Finished,zzz,Pseudomonas fluorescens Pf-5,637000220,220664,57937,327,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fluorescens,Pf-5,"J. Craig Venter Institute, Oregon State Univ",,Gc00269,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Aerobe,Non-Pathogen,,Nonsporulating,Mesophile,7074893,6257,5,1255,20.06,1749,27.95,1093,17.47,462,7.38
637000221,Bacteria,Finished,Pseudomonas fluorescens Pf0-1,Pseudomonas fluorescens Pf0-1,637000221,205922,57591,12,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fluorescens,PfO-1,"DOE Joint Genome Institute, Tufts Univ",,Gc00305,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Aerobe,Non-Pathogen,,Nonsporulating,Mesophile,6438405,5857,6,1247,21.29,1633,27.88,1000,17.07,462,7.89
649633086,Bacteria,Finished,zzz,Pseudomonas fluorescens SBW25,649633086,216595,62971,31229,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fluorescens,SBW25,"Sanger Institute, Univ of Birmingham, Univ of Oxford",,,,,,,,,,,,,,,,,,,,,,,7147633,6492,6,202,3.11,1782,27.45,1071,16.5,383,5.9
649989991,Bacteria,Draft,zzz,Pseudomonas fluorescens WH6,649989991,746360,60611,46613,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fluorescens,WH6,Oregon State University,,,,,,,,,,,,,,,,,,,,,,,6265667,5917,1,210,3.55,1730,29.24,1062,17.95,370,6.25
640427131,Bacteria,Finished,Pseudomonas mendocina ymp,Pseudomonas mendocina ymp,640427131,399739,58723,17457,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,mendocina,ymp,DOE Joint Genome Institute,,Gc00544,Free living,Blood,,Singles,Rod-shaped,"Endocarditis, Spondylodiscitis",Heterotroph,,,,,Free living,,Motile,PCP-degrading,Aerobe,Pathogen,,Nonsporulating,Mesophile,5072807,4730,4,758,16.03,1452,30.7,884,18.69,388,8.2
640427132,Bacteria,Finished,zzz,Pseudomonas putida F1,640427132,351746,58355,13909,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,putida,F1,DOE Joint Genome Institute,,Gc00572,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,Benzene degradation,Aerobe,Non-Pathogen,,Nonsporulating,Mesophile,5959964,5423,6,1122,20.69,1578,29.1,998,18.4,445,8.21
641522645,Bacteria,Finished,zzz,Pseudomonas putida GB-1,641522645,76869,58735,17629,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,putida,GB-1,DOE Joint Genome Institute,,Gc00719,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,Manganese oxidizer,Aerobe,Non-Pathogen,,Nonsporulating,Mesophile,6078430,5515,7,1153,20.91,1602,29.05,994,18.02,429,7.78
637000222,Bacteria,Finished,zzz,Pseudomonas putida KT2440,637000222,160488,57843,267,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,putida,KT2440,"German Consortium, J. Craig Venter Institute",,Gc00111,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Aerobe,"Saprophyte, Non-Pathogen",,Nonsporulating,Mesophile,6181863,5481,7,1121,20.45,1555,28.37,952,17.37,451,8.23
641522646,Bacteria,Finished,zzz,Pseudomonas putida W619,641522646,390235,58651,17053,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,putida,W619,DOE Joint Genome Institute,,Gc00738,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Aerobe,Non-Pathogen,,Nonsporulating,Mesophile,5774330,5292,7,1104,20.86,1569,29.65,978,18.48,440,8.31
648861013,Bacteria,Draft,zzz,Pseudomonas savastanoi pv. savastanoi NCPPB 3335,648861013,693985,49723,41887,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,savastanoi,pv. savastanoi NCPPB 3335,"University of Wisconsin-Madison, USA",,Gi05609,Free living,,,Singles,Rod-shaped,,Heterotroph,,,,,Free living,,Motile,,Aerobe,,,Nonsporulating,Mesophile,5856992,5081,1,793,15.61,1526,30.03,866,17.04,345,6.79
640427133,Bacteria,Finished,zzz,Pseudomonas stutzeri A1501,640427133,379731,58641,16817,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,stutzeri,A1501,Chinese Academy of Agricultural Sciences,,Gc00541,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,Denitrifying,Aerobe,Non-Pathogen,,Nonsporulating,Mesophile,4567418,4237,4,647,15.27,1298,30.63,836,19.73,370,8.73
647000300,Bacteria,Draft,zzz,Pseudomonas syringae pv aesculi 2250,647000300,666475,56009,39921,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,syringae,pv. aesculi str. 2250,The Sainsbury Laboratory,,Gi04858,Free living,,,Singles,Rod-shaped,Plant rot,Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,5926327,5666,1,899,15.87,1557,27.48,890,15.71,394,6.95
647000301,Bacteria,Draft,zzz,Pseudomonas syringae pv aesculi NCPPB3681,647000301,665027,56007,39839,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,syringae,pv. aesculi str. NCPPB3681,The Sainsbury Laboratory,,Gi04689,Free living,,,Singles,Rod-shaped,Plant rot,Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,5836346,5689,1,826,14.52,1506,26.47,871,15.31,384,6.75
645058709,Bacteria,Draft,zzz,Pseudomonas syringae pv. oryzae 1_6,645058709,563797,55447,31357,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,syringae,pv. oryzae str. 1_6,The Sainsbury Laboratory,,Gi03478,Free living,,,Singles,Rod-shaped,,Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,6704257,7915,1,3235,40.87,1526,19.28,850,10.74,371,4.69
637000223,Bacteria,Finished,zzz,Pseudomonas syringae pv. phaseolicola 1448A,637000223,264730,58099,12416,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,syringae,pv. phaseolicola 1448A,"Cornell Univ, J. Craig Venter Institute",,Gc00321,Free living,,,Singles,Rod-shaped,"Plant rot, Halo blight",Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,6112448,5436,5,1033,19,1595,29.34,907,16.69,407,7.49
648276717,Bacteria,Draft,zzz,Pseudomonas syringae pv. syringae 642,648276717,673266,51197,40347,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,syringae,pv. syringae 642,"Univ of Toronto CAGEF, Virginia Tech",,Gi05265,Free living,,,Singles,Rod-shaped,Plant rot,Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,5809390,5318,1,875,16.45,1529,28.75,893,16.79,389,7.31
637000224,Bacteria,Finished,Pseudomonas syringae B728a,Pseudomonas syringae pv. syringae B728a,637000224,205918,57931,323,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,syringae,pv. syringae B728a,DOE Joint Genome Institute,,Gc00264,Free living,,,Singles,Rod-shaped,Plant rot,Heterotroph,,,,,Free living,,Motile,,Aerobe,Pathogen,,Nonsporulating,Mesophile,6093698,5245,5,915,17.45,1570,29.93,910,17.35,420,8.01
