RefSeq project ID,Project ID,NCBI Taxon ID,Organism Name,Super Kingdom,Group,Sequence Status,Genome Size,GC Content,Gram Stain,Shape,Arrangment,Endospores,Motility,Salinity,Oxygen Req,Habitat,Temp. range,Optimal temp.,Pathogenic in,Disease,Genbank accessions,Refseq accessions,KEGG ID,Has 1PFK,Has PPi PFK,Has ADP PFK,Has Any 1PFK,Has Rubisco,Has ZWF,Has 6PGL,Has Gluconate Dehydratase,Has EDD,Has Any Gluconate Dehydratase,Has EDA,Has Gluconokinase,Has Phosphoketolase
58517,16183,357544,Helicobacter pylori HPAG1,Bacteria,Epsilonproteobacteria,complete,1.6094,39.1,0,Spiral,Singles,,Yes,Non-halophilic,Aerobic,Host-associated,Mesophilic,37,Human,Gastric ulcer,"CP000241,CP000242",0,hpa,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
57789,234,85963,Helicobacter pylori J99,Bacteria,Epsilonproteobacteria,complete,1.64383,39.2,0,Spiral,Singles,,Yes,,Aerobic,Host-associated,Mesophilic,37,Human,Gastric inflammation and peptic ulcer disease,AE001439,0,hpj,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
59327,32291,570508,Helicobacter pylori P12,Bacteria,Epsilonproteobacteria,complete,1.68381,38.8,0,Spiral,,No,Yes,,Microaerophilic,Host-associated,Mesophilic,0,Human,Gastric inflammation and peptic ulcer disease,"CP001217,CP001218",0,hpp,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
53539,49027,765963,Helicobacter pylori PeCan4,Bacteria,Epsilonproteobacteria,complete,1.6087,,,,,,,,,,,0,,,"CP002074,CP002075",0,hpc,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
53541,49025,765962,Helicobacter pylori SJM180,Bacteria,Epsilonproteobacteria,complete,1.7,,,,,,,,,,,0,,,CP002073,0,hpm,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
59165,29045,512562,Helicobacter pylori Shi470,Bacteria,Epsilonproteobacteria,complete,1.6,38.9,0,Spiral,Singles,,Yes,,Aerobic,Host-associated,Mesophilic,0,Human,Gastric ulcer,CP001072,0,hps,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
60789,43399,709032,Sulfuricurvum kujiense DSM 16994,Bacteria,Epsilonproteobacteria,complete,2.85,45,0,Rod,,No,Yes,,Anaerobic,,Mesophilic,25,,,"CP002355,CP002356,CP002357,CP002358,CP002359",0,sku,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
53043,31347,563040,Sulfurimonas autotrophica DSM 16294,Bacteria,Epsilonproteobacteria,complete,2.2,,,,,,,,,,,0,,,CP002205,0,sua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58185,13019,326298,Sulfurimonas denitrificans DSM 1251,Bacteria,Epsilonproteobacteria,complete,2.2,34.5,0,Spiral,Singles,No,No,,Anaerobic,,Mesophilic,20-25,No,,CP000153,0,tdn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61591,445,273121,Wolinella succinogenes DSM 1740,Bacteria,Epsilonproteobacteria,complete,2.1,48.5,0,"Spiral, Curved",,,Yes,,Microaerophilic,Host-associated,Mesophilic,0,No,,BX571656,0,wsu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59345,32573,598659,Nautilia profundicola AmH,Bacteria,Epsilonproteobacteria,complete,1.67644,33.5,0,Rod,Singles,,Yes,,Anaerobic,Multiple,Mesophilic,45,,,CP001279,0,nam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
62183,46883,749222,Nitratifractor salsuginis DSM 16511,Bacteria,Epsilonproteobacteria,complete,2.1,,0,Rod,,,No,,Facultative,Specialized,Mesophilic,0,,,CP002452,0,nsa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58861,18963,387092,Nitratiruptor sp. SB155-2,Bacteria,Epsilonproteobacteria,complete,1.87793,39.7,0,Rod,,,No,,Anaerobic,Specialized,Thermophilic,0,,,AP009178,0,nis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58863,18965,387093,Sulfurovum sp. NBC37-1,Bacteria,Epsilonproteobacteria,complete,2.56228,43.9,0,Rod,,,No,,Facultative,Specialized,Mesophilic,0,No,None,AP009179,0,sun,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70791,63223,990288,Acidithiobacillus caldus SM-1,Bacteria,Gammaproteobacteria,complete,3.2,,,,,,,,,,,0,,,"CP002573,CP002574,CP002575,CP002576,CP002577",0,acu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57649,53,243159,Acidithiobacillus ferrooxidans ATCC 23270,Bacteria,Gammaproteobacteria,complete,3,58.8,0,Rod,,,Yes,,Facultative,Multiple,Mesophilic,30-35,No,,CP001219,0,afr,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58613,16689,380394,Acidithiobacillus ferrooxidans ATCC 53993,Bacteria,Other Bacteria,complete,2.9,58.9,0,Spiral,,No,Yes,,Aerobic,Specialized,Mesophilic,0,No,,CP001132,0,afe,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58617,16697,380703,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Bacteria,Gammaproteobacteria,complete,4.74445,61.5,0,Rod,"Singles, Pairs, Chains",,Yes,,Facultative,Multiple,Mesophilic,22-28,Animal,"Gastroenteritis, septicemia, and others",CP000462,0,aha,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
58631,16723,382245,Aeromonas salmonicida subsp. salmonicida A449,Bacteria,Gammaproteobacteria,complete,5.0462,58.2,0,Rod,,,Yes,,Facultative,Aquatic,Mesophilic,0,Fish,Furunculosis,"CP000644,AY301063,AY301064,AY301065,CP000645,CP000646",0,asa,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
66323,63671,998088,Aeromonas veronii B565,Bacteria,Gammaproteobacteria,complete,4.6,,,,,,,,,,,0,,,CP002607,0,avr,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
59395,33873,595494,Tolumonas auensis DSM 9187,Bacteria,Gammaproteobacteria,complete,3.47129,49,0,Rod,"Singles, Pairs",No,No,,Facultative,Aquatic,Mesophilic,22,No,,CP001616,0,tau,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
58251,13374,314275,Alteromonas macleodii str. 'Deep ecotype',Bacteria,Gammaproteobacteria,complete,4.4,44.9,0,Rod,,,Yes,,Aerobic,Aquatic,Mesophilic,0,No,,CP001103,0,amc,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
67349,59947,715451,Alteromonas sp. SN2,Bacteria,Gammaproteobacteria,complete,5,,,,,,,,,,,0,,,CP002339,0,alt,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
59419,13239,351348,Marinobacter aquaeolei VT8,Bacteria,Gammaproteobacteria,complete,4.77685,56.9,0,Rod,,,Yes,Moderate halophilic,Facultative,Aquatic,Mesophilic,30,No,,"CP000514,CP000516,CP000515",0,maq,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
57921,316,203122,Saccharophagus degradans 2-40,Bacteria,Gammaproteobacteria,complete,5.05753,45.8,0,Rod,,,Yes,,Aerobic,Aquatic,Mesophilic,4-37,No,,CP000282,0,sde,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
59267,30839,377629,Teredinibacter turnerae T7901,Bacteria,Gammaproteobacteria,complete,5.2,50.9,0,Rod,,,Yes,,Aerobic,Host-associated,Mesophilic,0,No,,CP001614,0,ttu,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
57855,275,167879,Colwellia psychrerythraea 34H,Bacteria,Gammaproteobacteria,complete,5.37318,38,0,Rod,Singles,,Yes,,Facultative,Specialized,Psychrophilic,8,No,,CP000083,0,cps,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
53371,30799,550540,Ferrimonas balearica DSM 9799,Bacteria,Gammaproteobacteria,complete,4.3,60,0,Rod,,,,,,Aquatic,Mesophilic,0,No,,CP002209,0,fbl,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58087,10790,283942,Idiomarina loihiensis L2TR,Bacteria,Gammaproteobacteria,complete,2.83932,47,0,Rod,,,Yes,,Aerobic,Specialized,Mesophilic,4-46,,,AE017340,0,ilo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58283,13454,342610,Pseudoalteromonas atlantica T6c,Bacteria,Gammaproteobacteria,complete,5.18701,44.6,0,Rod,,No,Yes,,Aerobic,Aquatic,Mesophilic,0,Shellfish,Shell disease,CP000388,0,pat,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
58431,15713,326442,Pseudoalteromonas haloplanktis TAC125,Bacteria,Gammaproteobacteria,complete,3.84,40.1,0,Curved rod,,No,Yes,Mesophilic,Aerobic,Aquatic,Psychrophilic,0,No,,"CR954246,CR954247",0,pha,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
61247,39311,234831,Pseudoalteromonas sp. SM9913,Bacteria,Gammaproteobacteria,complete,4,,0,,,,Yes,,,Aquatic,Psychrophilic,15,,,"CP001796,CP001797",0,psm,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
58521,16187,357804,Psychromonas ingrahamii 37,Bacteria,Gammaproteobacteria,complete,4.5596,40.1,0,Rod,,No,No,,Anaerobic,Aquatic,Psychrophilic,0,No,,CP000510,0,pin,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
58257,13385,326297,Shewanella amazonensis SB2B,Bacteria,Gammaproteobacteria,complete,4.3,53.6,0,Rod,,,,,Facultative,Multiple,Mesophilic,37,,,CP000507,0,saz,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58259,13386,325240,Shewanella baltica OS155,Bacteria,Gammaproteobacteria,complete,5.34638,46.2,0,Rod,"Singles, Pairs",,Yes,,Facultative,Aquatic,Mesophilic,0,,,"CP000563,CP000565,CP000566,CP000567,CP000564",0,sbl,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
58743,17643,402882,Shewanella baltica OS185,Bacteria,Gammaproteobacteria,complete,5.31269,46.3,0,Rod,,,Yes,,Facultative,Aquatic,Mesophilic,0,No,None,"CP000753,CP000754",0,sbm,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
58261,13389,399599,Shewanella baltica OS195,Bacteria,Gammaproteobacteria,complete,5.54828,46.2,0,Rod,"Singles, Pairs",,Yes,,Facultative,Aquatic,Mesophilic,0,,,"CP000891,CP000893,CP000894,CP000892",0,sbn,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
58775,17985,407976,Shewanella baltica OS223,Bacteria,Gammaproteobacteria,complete,5.3579,46.3,0,Rod,,,Yes,,Facultative,Aquatic,Mesophilic,0,No,,"CP001252,CP001254,CP001255,CP001253",0,sbp,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
58263,13390,318161,Shewanella denitrificans OS217,Bacteria,Gammaproteobacteria,complete,4.54591,45.1,0,Rod,"Singles, Pairs",,Yes,,Facultative,Aquatic,Mesophilic,20-25,,,CP000302,0,sdn,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58265,13391,318167,Shewanella frigidimarina NCIMB 400,Bacteria,Gammaproteobacteria,complete,4.84526,41.6,0,Rod,"Singles, Pairs",,Yes,,Facultative,Multiple,Mesophilic,20-22,,,CP000447,0,sfr,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
59007,20241,458817,Shewanella halifaxensis HAW-EB4,Bacteria,Gammaproteobacteria,complete,5.22692,44.6,0,Rod,,No,Yes,,Facultative,,Psychrophilic,10,,,CP000931,0,shl,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58349,13906,323850,Shewanella loihica PV-4,Bacteria,Gammaproteobacteria,complete,4.6,53.7,0,Rod,"Singles, Pairs",,Yes,,Facultative,Multiple,Mesophilic,0,,,CP000606,0,slo,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
57949,335,211586,Shewanella oneidensis MR-1,Bacteria,Gammaproteobacteria,complete,5.1298,45.9,0,Rod,,,Yes,,Facultative,Multiple,Mesophilic,0,Human,Rare opportunistic pathogen of humans,"AE014299,AE014300",0,son,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58705,17415,398579,Shewanella pealeana ATCC 700345,Bacteria,Gammaproteobacteria,complete,5.17458,44.7,0,Rod,,,Yes,,Facultative,,Mesophilic,0,No,None,CP000851,0,spl,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58745,17675,225849,Shewanella piezotolerans WP3,Bacteria,Gammaproteobacteria,complete,5.4,43.3,0,Rod,,,Yes,,Facultative,Specialized,Mesophilic,15-20,No,None,CP000472,0,swp,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
58267,13393,319224,Shewanella putrefaciens CN-32,Bacteria,Gammaproteobacteria,complete,4.65922,44.5,0,Rod,"Singles, Pairs",,Yes,,Facultative,Multiple,Mesophilic,0,Human,Soft tissue infections,CP000681,0,spc,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58835,18789,425104,Shewanella sediminis HAW-EB3,Bacteria,Gammaproteobacteria,complete,5.5,46.1,0,Rod,,No,Yes,Mesophilic,Facultative,Aquatic,Psychrophilic,10,No,,CP000821,0,sse,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58347,13905,94122,Shewanella sp. ANA-3,Bacteria,Gammaproteobacteria,complete,5.2522,47.9,0,Rod,"Singles, Pairs",,Yes,,Facultative,Multiple,Mesophilic,0,,,"CP000469,CP000470",0,shn,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58345,13904,60480,Shewanella sp. MR-4,Bacteria,Gammaproteobacteria,complete,4.70629,47.9,0,Rod,"Singles, Pairs",,Yes,,Facultative,Multiple,Mesophilic,0,,,CP000446,0,she,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58343,13903,60481,Shewanella sp. MR-7,Bacteria,Gammaproteobacteria,complete,4.79911,47.9,0,Rod,"Singles, Pairs",,Yes,,Facultative,Aquatic,Mesophilic,0,,,"CP000444,CP000445",0,shm,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58341,13902,351745,Shewanella sp. W3-18-1,Bacteria,Gammaproteobacteria,complete,4.7,44.6,0,Rod,"Singles, Pairs",,Yes,,Facultative,Multiple,Mesophilic,0,Human,Soft tissue infections,CP000503,0,shw,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
47085,34739,637905,Shewanella violacea DSS12,Bacteria,Gammaproteobacteria,complete,5,,0,Rod,,No,Yes,,Facultative,Specialized,Psychrophilic,0,No,,AP011177,0,svo,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58721,17455,392500,Shewanella woodyi ATCC 51908,Bacteria,Gammaproteobacteria,complete,5.9354,43.7,0,Rod,,,Yes,Non-halophilic,Facultative,Multiple,Mesophilic,25,No,None,CP000961,0,swd,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
58111,12513,374463,Baumannia cicadellinicola str. Hc (Homalodisca coagulata),Bacteria,Gammaproteobacteria,complete,0.69,33.2,,Irregular sphere,,,,,,Host-associated,,0,No,,CP000238,0,bci,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58773,17977,387662,Candidatus Carsonella ruddii PV,Bacteria,Gammaproteobacteria,complete,0.16,16.6,,,,,,,,Specialized,,0,No,,AP009180,0,crp,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57643,50,246195,Dichelobacter nodosus VCS1703A,Bacteria,Gammaproteobacteria,complete,1.4,44.4,0,Rod,Singles,,,,Anaerobic,Host-associated,Mesophilic,37,Animal,Ovine footrot,CP000513,0,dno,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46083,32547,572477,Allochromatium vinosum DSM 180,Bacteria,Gammaproteobacteria,complete,3.64,64.2,0,Rod,,No,Yes,,Facultative,Aquatic,Mesophilic,0,No,,"CP001896,CP001898,CP001897",0,alv,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46803,36589,472759,Nitrosococcus halophilus Nc4,Bacteria,Gammaproteobacteria,complete,4.166,51.6,,"Sphere, Ellipse",,,Yes,Moderate halophilic,Aerobic,Aquatic,Mesophilic,0,,,"CP001798,CP001799",0,nhl,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58403,13993,323261,Nitrosococcus oceani ATCC 19707,Bacteria,Gammaproteobacteria,complete,3.54,50.3,,"Sphere, Ellipse","Singles, Pairs",,Yes,Mesophilic,,Aquatic,,0,,,"CP000127,CP000126",0,noc,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50331,40331,105559,Nitrosococcus watsonii C-113,Bacteria,Gammaproteobacteria,complete,3.3446,,,,,,Yes,,Aerobic,Aquatic,Mesophilic,0,,,"CP002086,CP002087,CP002088",0,nwa,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58467,15763,187272,Alkalilimnicola ehrlichii MLHE-1,Bacteria,Gammaproteobacteria,complete,3.27594,67.5,,,,,,,Facultative,Aquatic,,0,No,,CP000453,0,aeh,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58473,15767,349124,Halorhodospira halophila SL1,Bacteria,Gammaproteobacteria,complete,2.67845,68,0,Spiral,,,Yes,Extreme halophilic,,,,0,,,CP000544,0,hha,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46181,30759,396595,Thioalkalivibrio sp. K90mix,Bacteria,Gammaproteobacteria,complete,2.94,65.5,0,Curved rod,,,Yes,Mesophilic,,Specialized,,0,No,,"CP001905,CP001906",0,tkm,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59179,29177,396588,Thioalkalivibrio sulfidophilus HL-EbGr7,Bacteria,Gammaproteobacteria,complete,3.46455,65.1,0,Curved rod,,No,Yes,Moderate halophilic,Aerobic,Specialized,Mesophilic,0,No,,CP001339,0,tgr,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41317,31049,555778,Halothiobacillus neapolitanus c2,Bacteria,Gammaproteobacteria,complete,2.6,54.7,0,Rod,,,Yes,Mesophilic,Aerobic,Specialized,,30-40,No,,CP001801,0,hna,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68101,41379,261317,Buchnera aphidicola (Cinara tujafilina),Bacteria,Gammaproteobacteria,complete,0.44,,0,,,,,,,Host-associated,Mesophilic,0,,,CP001817,0,baj,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59285,31225,563178,Buchnera aphidicola str. 5A (Acyrthosiphon pisum),Bacteria,Gammaproteobacteria,complete,0.64,26.3,0,,Singles,,,,,Host-associated,Mesophilic,0,No,,CP001161,0,bap,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57805,245,107806,Buchnera aphidicola str. APS (Acyrthosiphon pisum),Bacteria,Gammaproteobacteria,complete,0.655086,26.4,0,,Singles,,,,,Host-associated,Mesophilic,0,No,None,"BA000003,AP001071,AP001070",0,buc,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57827,256,224915,Buchnera aphidicola str. Bp (Baizongia pistaciae),Bacteria,Gammaproteobacteria,complete,0.6224,25.3,0,,Singles,,,,,Host-associated,Mesophilic,0,No,,"AE016826,AF492591",0,bab,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58579,16372,372461,Buchnera aphidicola str. Cc (Cinara cedri),Bacteria,Gammaproteobacteria,complete,0.4261,20.2,0,,,,,,,Host-associated,Mesophilic,0,No,,"CP000263,AY438025",0,bcc,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57913,312,198804,Buchnera aphidicola str. Sg (Schizaphis graminum),Bacteria,Gammaproteobacteria,complete,0.641454,25.3,0,,Singles,,,,,Host-associated,Mesophilic,0,No,,AE013218,0,bas,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59283,31223,561501,Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum),Bacteria,Gammaproteobacteria,complete,0.64,26.3,0,,Singles,,,,,Host-associated,Mesophilic,0,No,,CP001158,0,bau,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68739,53213,903503,Candidatus Moranella endobia PCIT,Bacteria,Gammaproteobacteria,complete,0.54,,,,,,,,,,,0,,,CP002243,0,men,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46841,29065,515618,Candidatus Riesia pediculicola USDA,Bacteria,Gammaproteobacteria,complete,0.5777,28.6,0,Rod,,,,,,Host-associated,Mesophilic,0,No,,"CP001085,CP001086",0,rip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58143,12716,290338,Citrobacter koseri ATCC BAA-895,Bacteria,Gammaproteobacteria,complete,4.73536,53.8,0,,,,,,,Multiple,Mesophilic,0,"Human, Animal","Bacteremia, meningoencephalitis, multiple brain abscesses","CP000822,CP000824,CP000823",0,cko,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
43089,34685,637910,Citrobacter rodentium ICC168,Bacteria,Gammaproteobacteria,complete,5.3969,54.6,0,Rod,,No,No,,Facultative,Multiple,Mesophilic,0,Mouse,Murine colonic hyperplasia,"FN543502,FN543504,FN543505,FN543503",0,cro,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
58145,12720,290339,Cronobacter sakazakii ATCC BAA-894,Bacteria,Gammaproteobacteria,complete,4.52937,56.7,0,Rod,"Singles, Pairs",No,Yes,Non-halophilic,Anaerobic,Host-associated,Mesophilic,37,Human,"Meningitis, septicemia, necrotizing enterocolitis","CP000783,CP000785,CP000784",0,esa,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
40821,39965,693216,Cronobacter turicensis z3032,Bacteria,Gammaproteobacteria,complete,4.62,57.3,0,Rod,,,,,Facultative,,,0,,,"FN543093,FN543096,FN543095,FN543094",0,ctu,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
52537,30,198628,Dickeya dadantii 3937,Bacteria,Gammaproteobacteria,complete,4.9,,0,Rod,"Singles, Pairs, Chains",,Yes,,Facultative,Host-associated,Mesophilic,27-30,Plant,Soft rot,CP002038,0,ddd,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
42519,33667,590409,Dickeya dadantii Ech586,Bacteria,Gammaproteobacteria,complete,4.8,53.6,0,Rod,"Singles, Pairs, Chains",No,Yes,,Facultative,Multiple,Mesophilic,0,Plant,Soft rot disease,CP001836,0,ddc,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
