"16S rRNA Count","Arrangment","Biotic Relationships","Body Site","Body Subsite","Cell Arrangement","Cell Shape","Class","Disease","Diseases","Domain","Ecosystem","Ecosystem Category","Ecosystem Subtype","Ecosystem Type","Endospores","Energy Category","Energy Source","Family","GC Content","Genbank accessions","GenBank Project ID","Gene Count","Genome Name","Genome Size","Genus","GOLD ID","Gram Stain","Group","Habitat","Has 1PFK","Has 6PGL","Has ADP PFK","Has Any 1PFK","Has Any Gluconate Dehydratase","Has EDA","Has EDD","Has Gluconate Dehydratase","Has Gluconokinase","Has Phosphoketolase","Has PPi PFK","Has Rubisco","Has ZWF","IMG Pathwawy Count","IMG Pathway %","IMG Submission ID","Isolation","KEGG %","KEGG Count","KEGG ID","Metabolism","MetaCyc %","MetaCyc Count","Motility","NCBI Taxon ID","Optimal temp.","Order","Organism Name","Oxygen Req NCBI","Oxygen Requirement IMG","Paralogs %","Paralogs Count","Pathogenic in","Phenotype","Phylum","Project ID","Proposal Name","Refseq accessions","RefSeq project ID","RefSeq Project ID","Salinity","Sequence Status","Sequencing Center","Shape","Species","Specific Ecosystem","Sporulation","Status","Strain","Super Kingdom","Taxon Object ID","Taxonomy ID","Temp. range","Temperature Range","Has 1PFK or EDD"
5,,"Free living",,,,,"Actinobacteria",,"None","Bacteria",,,,,,"Organic","Chemoorganotroph","Actinosynnemataceae",73.7,"CP001630",19705,7176,"Actinosynnema mirum 101, DSM 43827",8.24814,"Actinosynnema","Gc01024",0,"Actinobacteria","Terrestrial","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE",378,5.27,,"Free living",20.58,1477,"ami","Nocardicin A producer",13.04,936,,446462,0,"Actinomycetales","Actinosynnema mirum DSM 43827",,"Aerobe",19.54,1402,,,"Actinobacteria",19705,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)",0,58951,58951,,"complete","DOE Joint Genome Institute, DSMZ",,"mirum",,"Sporulating","Finished","101, DSM 43827","Bacteria",644736323,644736323,"Mesophilic","Mesophile","BOTH"
4,"Singles","Free living",,,"Singles","Rod-shaped","Gammaproteobacteria","Opportunistic infections","Nosocomial infection","Bacteria",,,,,,"Organic","Heterotroph","Pseudomonadaceae",66.6,"AE004091",331,5671,"Pseudomonas aeruginosa PAO1",6.2644,"Pseudomonas","Gc00037",0,"Gammaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",447,7.88,,"Free living",29.31,1662,"pae",,18.43,1045,"Yes",208964,"25-30","Pseudomonadales","Pseudomonas aeruginosa PAO1","Aerobic","Aerobe",20.7,1174,"Human","Polar flagella, Pathogen","Proteobacteria",331,"zzz",0,57945,57945,,"complete","Chiron Corp., Univ of Washington- Seattle","Rod","aeruginosa",,"Nonsporulating","Finished","PAO1","Bacteria",637000218,637000218,"Mesophilic","Mesophile","BOTH"
4,"Singles","Free living",,,"Singles","Rod-shaped","Gammaproteobacteria","Opportunistic infections","Nocosomial infection, Opportunistic infection","Bacteria",,,,,,"Organic","Heterotroph","Pseudomonadaceae",66.3,"CP000438",386,5994,"Pseudomonas aeruginosa UCBPP-PA14",6.53765,"Pseudomonas","Gc00432",0,"Gammaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",441,7.36,,"Free living",27.91,1673,"pau",,17.38,1042,"Yes",208963,"25-30","Pseudomonadales","Pseudomonas aeruginosa UCBPP-PA14","Aerobic","Aerobe",19.9,1193,"Human, Animal, Plant","Pathogen","Proteobacteria",386,"zzz",0,57977,57977,,"complete","HPGC","Rod","aeruginosa",,"Nonsporulating","Finished","UCBPP-PA14","Bacteria",639279310,639279310,"Mesophilic","Mesophile","BOTH"
2,,"Free living",,,,"Rod-shaped","Betaproteobacteria",,,"Bacteria",,,,,"No","C1","Methylotroph","Methylophilaceae",54.6,"CP001674,CP001675,CP001676",33241,2976,"Methylovorus sp. SIP3-4",3.0868,"Methylovorus","Gc01057",0,"Betaproteobacteria","Aquatic","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",235,7.9,,"Free living",30.04,894,"mei",,18.68,556,"Yes",582744,0,"Methylophilales","Methylovorus glucosetrophus SIP3-4","Aerobic","Aerobe",10.18,303,"No",,"Proteobacteria",33241,"CSP_300136_795817",0,59367,59367,,"complete","DOE Joint Genome Institute","Rod","sp.",,"Nonsporulating","Finished","SIP3-4","Bacteria",644736389,644736389,"Mesophilic","Mesophile","EDD"
8,,"Free living",,,,"Rod-shaped","Bacilli",,"None","Bacteria",,,,,"Yes","Organic","Chemoorganotroph","Bacillaceae",52.3,"CP001794,CP001795",30537,3718,"Geobacillus sp. Y412MC61",3.645,"Geobacillus","Gc01126",0,"Firmicutes","Specialized","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",164,4.41,,"Free living",29.99,1115,"gyc",,18.77,698,"Yes",544556,0,"Bacillales","Geobacillus sp. Y412MC61","Facultative","Facultative",18.1,673,"No",,"Firmicutes",30537,"Obsidian Hot Spring Microbial Community Genomics",0,41171,41171,,"complete","DOE Joint Genome Institute","Rod","sp.",,"Sporulating","Finished","Y412MC61","Bacteria",646311930,646311930,"Thermophilic","Thermophile","1PFK"
5,,"Free living",,,,"Rod-shaped","Betaproteobacteria",,"None","Bacteria",,,,,,"Both","Chemoautotroph, Heterotroph","Burkholderiaceae",66.3,"AM260479,AM260480",13603,6718,"Ralstonia eutropha H16",7.40203,"Cupriavidus","Gc00414",0,"Betaproteobacteria","Specialized","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE",494,7.35,,"Free living",31.87,2141,"reh","Hydrogen oxidizer",21.03,1413,"Yes",381666,30,"Burkholderiales","Ralstonia eutropha H16","Facultative","Aerobe",30.26,2033,,,"Proteobacteria",13603,"zzz",0,62925,62925,"Non-halophilic","complete","Georg-August-Univ Goettingen, Humboldt Univ, Berlin, Univ of Munster","Rod","eutropha",,,"Finished","H16","Bacteria",640427136,640427136,"Mesophilic","Mesophile","EDD"
10,,"Free living",,,"Pairs, Singles","Rod-shaped","Gammaproteobacteria",,"None","Bacteria",,,,,"No","Organic","Heterotroph","Shewanellaceae",44.6,"CP000931",20241,4462,"Shewanella halifaxensis HAW-EB4",5.22692,"Shewanella","Gc00720",0,"Gammaproteobacteria",,"FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",331,7.42,,"Free living",27.23,1215,"shl","Denitrifying",18.22,813,"Yes",458817,10,"Alteromonadales","Shewanella halifaxensis HAW-EB4","Facultative","Facultative",14.86,663,,,"Proteobacteria",20241,"zzz",0,59007,59007,,"complete","DOE Joint Genome Institute","Rod","halifaxensis",,"Nonsporulating","Finished","HAW-EB4","Bacteria",641522648,641522648,"Psychrophilic","Psychrophile","EDD"
2,"Singles, Pairs","Free living",,,"Singles, Pairs","Coccus-shaped","Methanococci",,"None","Archaea",,,,,,"Inorganic","Lithotroph","Methanococcaceae",28.6,"CP002057",20131,1768,"Methanococcus voltae A3",1.9,"Methanococcus","Gc01340",,"Euryarchaeota","Aquatic","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",89,5.03,,"Free living",31.05,549,"mvo","Methanogen",19.57,346,"Yes",456320,0,"Methanococcales","Methanococcus voltae A3","Anaerobic","Anaerobe",14.88,263,,,"Euryarchaeota",20131,"5 mesophilic methanococci Proposal # 0179-051115",0,49529,49529,,"complete","DOE Joint Genome Institute","Coccus","voltae",,"Nonsporulating","Finished","A3","Archaea",646564549,646564549,"Mesophilic","Mesophile","1PFK"
7,"Singles, Pairs","Free living",,,"Singles, Pairs","Rod-shaped","Gammaproteobacteria","Gastroenteritis and food poisoning","Food poisoning, Salmonellosis, Gastroenteritis","Bacteria",,,,,,"Organic","Chemoorganotroph","Enterobacteriaceae",52.2,"AE006468,AE006471",241,4781,"Salmonella enterica enterica sv Typhimurium LT2 LT2",4.95137,"Salmonella","Gc00067",0,"Gammaproteobacteria","Host-associated","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",522,10.92,,"Free living",31.71,1516,"stm",,19.56,935,"Yes",99287,37,"Enterobacteriales","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","Facultative","Facultative",18.97,907,"Human","Pathogen","Proteobacteria",241,"zzz",0,57799,57799,,"complete","Washington Univ","Rod","typhimurium",,"Nonsporulating","Finished","LT2","Bacteria",637000255,637000255,"Mesophilic","Mesophile","BOTH"
7,"Singles, Pairs","Free living",,,"Pairs, Singles","Rod-shaped","Gammaproteobacteria","Paratyphoid fever","Food poisoning, Gastroenteritis, Paratyphoid fever, Salmonellosis","Bacteria",,,,,,"Organic","Chemoorganotroph","Enterobacteriaceae",52.2,"CP000857,CP000858",20993,4743,"Salmonella enterica Paratyphi C RKS4594",4.88808,"Salmonella","Gc00964",0,"Gammaproteobacteria","Host-associated","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",223,4.7,,"Free living",30.85,1463,"sei",,19,901,"Yes",476213,37,"Enterobacteriales","Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594","Facultative","Facultative",16.23,770,"Human","Pathogen","Proteobacteria",20993,"zzz",0,59063,59063,,"complete","Peking Univ","Rod","enterica subsp. enterica serovar Paratyphi C",,"Nonsporulating","Finished","strain RKS4594","Bacteria",643692035,643692035,"Mesophilic","Mesophile","BOTH"
9,,,,,,,"Gammaproteobacteria",,,"Bacteria",,,,,,,,"Vibrionaceae",,"CP002469,CP002470",59881,4701,"Vibrio vulnificus MO6-24/O",5,"Vibrio",,,"Gammaproteobacteria",,"TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",410,8.72,,,28.29,1330,"vvm",,16.12,758,,914127,0,"Vibrionales","Vibrio vulnificus MO6-24/O",,,2.55,120,,,"Proteobacteria",59881,"zzz",0,62243,62243,,"complete","Seoul National Univ",,"vulnificus",,,"Finished","MO6-24/O","Bacteria",649633107,649633107,,,"BOTH"
5,"Singles, Rosettes","Free living",,,"Pairs, Singles","Rod-shaped","Alphaproteobacteria",,"None","Bacteria",,,,,,"C1","Methylotroph","Methylobacteriaceae",68.5,"CP001510,CP001512,CP001513,CP001514,CP001511",20,6294,"Methylobacterium extorquens AM1",6.86846,"Methylobacterium","Gc01036",0,"Alphaproteobacteria","Multiple","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE",86,1.37,,"Free living",20.92,1317,"mea",,12.93,814,"Yes",272630,"25-30","Rhizobiales","Methylobacterium extorquens AM1","Facultative","Aerobe",18.8,1183,"No",,"Proteobacteria",20,"zzz",0,57605,57605,,"complete","Univ of Washington","Rod","extorquens",,"Nonsporulating","Finished","AM1","Bacteria",644736386,644736386,"Mesophilic","Mesophile","EDD"
5,"Singles, Rosettes","Free living",,,"Singles, Pairs","Rod-shaped","Alphaproteobacteria",,"None","Bacteria",,,,,,"C1","Methylotroph","Methylobacteriaceae",68.2,"CP000908",18637,4939,"Methylobacterium extorquens PA1",5.47115,"Methylobacterium","Gc00701",0,"Alphaproteobacteria","Multiple","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE",240,4.86,,"Free living",25.47,1258,"mex",,16.02,791,"Yes",419610,"25-30","Rhizobiales","Methylobacterium extorquens PA1","Facultative","Facultative",19.28,952,"No",,"Proteobacteria",18637,"LGT in Methylobacteria Proposal # 0165-051130",0,58821,58821,,"complete","DOE Joint Genome Institute","Rod","extorquens",,"Nonsporulating","Finished","PA1","Bacteria",641228497,641228497,"Mesophilic","Mesophile","EDD"
6,,"Free living",,,"Singles, Pairs","Rod-shaped","Clostridia",,"None","Bacteria",,,,,"Yes","Organic","Chemoorganotroph","Clostridiaceae",28,"CP002109",42097,4388,"Clostridium saccharolyticum WM1, DSM 2544",4.7,"Clostridium","Gc01363",0,"Firmicutes","Multiple","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",136,3.1,,"Free living",23.91,1049,"csh","Ethanol production, Cellulose degrader",12.9,566,"No",610130,37,"Clostridiales","Clostridium saccharolyticum WM1","Anaerobic","Anaerobe",20.19,886,"No",,"Firmicutes",42097,"zzz",0,51419,51419,,"complete","DOE Joint Genome Institute","Rod","saccharolyticum",,"Sporulating","Finished","WM1","Bacteria",648028018,648028018,"Mesophilic","Mesophile","1PFK"
7,"Singles, Pairs","Free living",,,"Pairs, Singles","Rod-shaped","Gammaproteobacteria","Dysentery","Dysenteria, Food poisoning","Bacteria",,,,,"No","Organic","Chemoorganotroph","Enterobacteriaceae",50.8,"CP000038,CP000039,CP000641,CP000642,CP000643",13151,4841,"Shigella sonnei Ss046",5.05096,"Shigella","Gc00323",0,"Gammaproteobacteria","Host-associated","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",396,8.18,,"Free living",28.51,1380,"ssn",,17.54,849,"Yes",300269,37,"Enterobacteriales","Shigella sonnei Ss046","Facultative","Facultative",27.06,1310,"Human","Pathogen","Proteobacteria",13151,"zzz",0,58217,58217,"Non-halophilic","complete","Microbial Genome Center of ChMPH","Rod","sonnei",,"Nonsporulating","Finished","Ss046","Bacteria",640427143,640427143,"Mesophilic","Mesophile","BOTH"
7,"Singles, Pairs","Free living",,,"Singles, Pairs","Rod-shaped","Gammaproteobacteria","Dysentery","Food poisoning, Dysenteria","Bacteria",,,,,"No","Organic","Chemoorganotroph","Enterobacteriaceae",51.1,"CP000036,CP000037",13146,4640,"Shigella boydii Sb227",4.63,"Shigella","Gc00322",0,"Gammaproteobacteria","Host-associated","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",384,8.28,,"Free living",27.72,1286,"sbo",,17.24,800,"Yes",300268,37,"Enterobacteriales","Shigella boydii Sb227","Facultative","Facultative",27.28,1266,"Human","Pathogen","Proteobacteria",13146,"zzz",0,58215,58215,"Non-halophilic","complete","Microbial Genome Center of ChMPH","Rod","boydii",,"Nonsporulating","Finished","Sb227","Bacteria",637000261,637000261,"Mesophilic","Mesophile","BOTH"
7,"Singles, Pairs","Free living",,,"Pairs, Singles","Rod-shaped","Gammaproteobacteria","Dysentery","Dysenteria, Food poisoning","Bacteria",,,,,"No","Organic","Chemoorganotroph","Enterobacteriaceae",51,"CP000034,CP000640,CP000035",13145,4912,"Shigella dysenteriae Sd197",4.55823,"Shigella","Gc00324",0,"Gammaproteobacteria","Host-associated","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",390,7.94,,"Free living",24.96,1226,"sdy",,15.59,766,"Yes",300267,37,"Enterobacteriales","Shigella dysenteriae Sd197","Facultative","Facultative",32.02,1573,"Human","Pathogen","Proteobacteria",13145,"zzz",0,58213,58213,"Non-halophilic","complete","Microbial Genome Center of ChMPH","Rod","dysenteriae",,"Nonsporulating","Finished","Sd197","Bacteria",640427142,640427142,"Mesophilic","Mesophile","BOTH"
5,"Singles, Pairs","Free living","Airways","Pharyngeal mucosa","Singles","Rod-shaped","Actinobacteria","Diphtheria","Respiratory infection, Diphtheria","Bacteria",,,,,"No","Organic","Chemoorganotroph","Corynebacteriaceae",53.5,"BX248353",87,2395,"Corynebacterium diphtheriae gravis NCTC 13129",2.48863,"Corynebacterium","Gc00163",0,"Actinobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",256,10.69,,"Free living",30.9,740,"cdi",,20.38,488,"No",257309,37,"Actinomycetales","Corynebacterium diphtheriae NCTC 13129","Aerobic","Facultative",6.56,157,"Human","Pathogen","Actinobacteria",87,"zzz",0,57691,57691,,"complete","PHLS, Sanger Institute","Rod","diphtheriae",,"Nonsporulating","Finished","NCTC 13129","Bacteria",637000082,637000082,"Mesophilic","Mesophile","1PFK"
1,,"Free living",,,,"Coccus-shaped","Thermoplasmata",,"None","Archaea",,,,,,"Organic","Heterotroph","Picrophilaceae",36,"AE017261",10641,1605,"Picrophilus torridus DSM 9790",1.5459,"Picrophilus","Gc00190",,"Euryarchaeota","Specialized","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",223,13.89,,"Free living",39.25,630,"pto",,25.86,415,,263820,60,"Thermoplasmatales","Picrophilus torridus DSM 9790","Aerobic","Aerobe",7.6,122,,"Acidophile","Euryarchaeota",10641,"zzz",0,58041,58041,,"complete","GenoMik Competence Network, Georg-August-Univ Goettingen, Goettingen Genomics Laboratory, TU Hamburg-Harburg","Coccus","torridus",,,"Finished","DSM 9790","Archaea",638154512,638154512,"Thermophilic","Thermophile","EDD"
7,"Singles","Free living",,,"Singles","Rod-shaped","Gammaproteobacteria","Gastroenteritis","Food poisoning, Gastroenteritis","Bacteria",,,,,,"Organic","Heterotroph","Enterobacteriaceae",47.6,"BX936398,BX936400,BX936399",12950,4276,"Yersinia pseudotuberculosis IP 32953",4.8409,"Yersinia","Gc00210",0,"Gammaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",419,9.8,,"Free living",33.02,1412,"yps",,18.52,792,"Yes",273123,"28-30","Enterobacteriales","Yersinia pseudotuberculosis IP 32953","Facultative","Facultative",15.72,672,"Human, Animal","Pathogen","Proteobacteria",12950,"zzz",0,58157,58157,,"complete","Institut Pasteur, Lawrence Livermore National Lab","Rod","pseudotuberculosis",,"Nonsporulating","Finished","IP 32953","Bacteria",637000355,637000355,"Mesophilic","Mesophile","BOTH"
1,,"Free living",,,,,"Dehalococcoidetes",,"None","Bacteria",,,,,"No","Inorganic","Chemolithotroph","Dehalococcoidaceae",47,"AJ965256",15604,1517,"Dehalococcoides sp. CBDB1",1.4,"Dehalococcoides","Gc00293",0,"Chloroflexi","Multiple","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",162,10.68,,"Free living",33.36,506,"deh","Dechlorinates Tetrachloroethene",20.63,313,"No",255470,0,"Dehalococcoidales","Dehalococcoides sp. CBDB1","Anaerobic","Anaerobe",14.3,217,"No",,"Chloroflexi",15604,"zzz",0,58413,58413,"Mesophilic","complete","Max Planck Institute, Max-Planck Institute","Irregular coccus","sp.",,"Nonsporulating","Finished","CBDB1","Bacteria",637000090,637000090,"Mesophilic","Mesophile","1PFK"
8,"Singles","Free living","Gastrointestinal tract",,"Singles","Curved-shaped","Gammaproteobacteria","Cholera","Diarrhea, Food poisoning, Cholera","Bacteria",,,,,,"Organic","Heterotroph","Vibrionaceae",47.5,"AE003852,AE003853",36,3998,"Vibrio cholerae O1 bv El Tor, N16961",4.03346,"Vibrio","Gc00034",0,"Gammaproteobacteria","Aquatic","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",378,9.45,,"Free living",30.49,1219,"vch",,17.03,681,"Yes",243277,"20-30","Vibrionales","Vibrio cholerae O1 biovar El Tor str. N16961","Facultative","Facultative",12.43,497,"Human, Primate","Pathogen, Polar flagella","Proteobacteria",36,"zzz",0,57623,57623,,"complete","J. Craig Venter Institute","Curved","cholerae",,"Nonsporulating","Finished","O1 biovar eltor str. N16961","Bacteria",637000333,637000333,"Mesophilic","Mesophile","BOTH"
5,"Singles","Free living",,,"Singles","Rod-shaped","Gammaproteobacteria",,"None","Bacteria",,,,,,"Organic","Heterotroph","Pseudomonadaceae",63.3,"CP000076",327,6257,"Pseudomonas fluorescens Pf-5",7.07489,"Pseudomonas","Gc00269",0,"Gammaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",462,7.38,,"Free living",27.95,1749,"pfl",,17.47,1093,"Yes",220664,"25-30","Pseudomonadales","Pseudomonas fluorescens Pf-5","Aerobic","Aerobe",20.06,1255,"No","Non-Pathogen","Proteobacteria",327,"zzz",0,57937,57937,,"complete","J. Craig Venter Institute, Oregon State Univ","Rod","fluorescens",,"Nonsporulating","Finished","Pf-5","Bacteria",637000220,637000220,"Mesophilic","Mesophile","BOTH"
1,"Singles, Pairs",,,,,,"Methanococci",,,"Archaea",,,,,,,,"Methanococcaceae",,"CP002792,CP002793",43653,1769,"Methanothermococcus okinawensis IH1",1.72,"Methanothermococcus","Gi02044",,"Euryarchaeota",,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",65,3.67,,,31.66,560,"mok",,20.41,361,"Yes",647113,"60-65","Methanococcales","Methanothermococcus okinawensis IH1","Anaerobic",,7.24,128,,,"Euryarchaeota",43653,"CSP_787660, Methanoarchaea",0,51535,51535,,"complete","DOE Joint Genome Institute","Coccus","okinawensis",,,"Draft","IH1","Archaea",648276687,648276687,"Thermophilic",,"1PFK"
7,"Singles","Free living",,,"Singles","Rod-shaped","Gammaproteobacteria","Gastroenteritis","Gastroenteritis","Bacteria",,,,,,"Organic","Heterotroph","Enterobacteriaceae",47.5,"CP001048,CP001049",28745,4342,"Yersinia pseudotuberculosis PB1/+",4.77,"Yersinia","Gc00776",0,"Gammaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",396,9.12,,"Free living",32.34,1404,"ypb",,18.17,789,"Yes",502801,0,"Enterobacteriales","Yersinia pseudotuberculosis PB1/+","Facultative","Facultative",16.08,698,"Human","Pathogen","Proteobacteria",28745,"zzz",0,59153,59153,,"complete","DOE Joint Genome Institute","Rod","pseudotuberculosis",,"Nonsporulating","Finished","PB1/+","Bacteria",642555171,642555171,"Mesophilic","Mesophile","BOTH"
7,"Singles","Free living",,,"Singles","Rod-shaped","Gammaproteobacteria","Gastroenteritis","Gastroenteritis","Bacteria",,,,,,"Organic","Heterotroph","Enterobacteriaceae",47.5,"CP000950",28743,4298,"Yersinia pseudotuberculosis YPIII",4.7,"Yersinia","Gc00739",0,"Gammaproteobacteria","Multiple","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",410,9.54,,"Free living",31.76,1365,"ypy",,18.29,786,"Yes",502800,0,"Enterobacteriales","Yersinia pseudotuberculosis YPIII","Facultative","Facultative",15.19,653,"Human","Pathogen","Proteobacteria",28743,"zzz",0,59151,59151,,"complete","DOE Joint Genome Institute, Los Alamos National Lab, Los Alamos National Laboratory","Rod","pseudotuberculosis",,"Nonsporulating","Finished","YPIII","Bacteria",641522661,641522661,"Mesophilic","Mesophile","BOTH"
7,,"Free living",,,,"Rod-shaped","Gammaproteobacteria",,"None","Bacteria",,,,,,"Organic","Chemoorganotroph","Ferrimonadaceae",60,"CP002209",30799,3947,"Ferrimonas balearica PAT, DSM 9799",4.3,"Ferrimonas","Gc01378",0,"Gammaproteobacteria","Aquatic","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",257,6.51,,"Free living",25.84,1020,"fbl","Iron reducer",16.7,659,,550540,0,"Alteromonadales","Ferrimonas balearica DSM 9799",,"Facultative",11.71,462,"No",,"Proteobacteria",30799,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)",0,53371,53371,,"complete","DOE Joint Genome Institute, DSMZ","Rod","balearica",,"Nonsporulating","Finished","DSM 9799","Bacteria",648028026,648028026,"Mesophilic","Mesophile","EDD"
2,,"Free living",,,"Singles","Rod-shaped","Deltaproteobacteria",,"None","Bacteria",,,,,"No","Inorganic","Chemolithotroph","Geobacteraceae",54.2,"CP000698",15768,4542,"Geobacter uraniireducens Rf4",5.13636,"Geobacter","Gc00560",0,"Deltaproteobacteria","Multiple","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",307,6.76,,"Free living",24.59,1117,"gur","Uranium reducer, Iron reducer",14.8,672,,351605,0,"Desulfuromonadales","Geobacter uraniireducens Rf4","Microaerophilic","Anaerobe",22.02,1000,,,"Proteobacteria",15768,"zzz",0,58475,58475,,"complete","DOE Joint Genome Institute","Rod","uraniumreducens",,"Nonsporulating","Finished","Rf4","Bacteria",640427115,640427115,"Mesophilic","Mesophile","1PFK"
