taxon_oid,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,Funding Agency,Add Date,Is Public,IMG Release,IMG Product Assignment,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Energy Category,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Gram Staining,Host Name,Host Gender,Motility,Metabolism,Oxygen Requirement,Broad Oxygen Requirement,Phenotype,Relevance,Salinity,Sporulation,Temperature Range,IMG Sample Id,IMG Project Id,Scaffold Count,CRISPR Count,GC Count,GC %,Coding Base Count,Genome Size,Gene Count,CDS Count,CDS %,RNA Count,rRNA Count,5S rRNA Count,16S rRNA Count,18S rRNA Count,23S rRNA Count,28S rRNA Count,tRNA Count,Other RNA Count,Fused Count,Fused %,Fusion Component Count,Fusion component %,Pseudo Count,Pseudo %,Unchar Count,Unchar %,Obsolete Count,Obsolete %,Revised Count,Revised %,w/ Func Pred Count,w/ Func Pred %,w/o Func Pred Sim Count,w/o Func Pred Sim %,w/o Func Pred No Sim Count,w/o Func Pred No Sim %,Signal Peptide Count,Signal Peptide %,Transmembrane Count,Transmembrane %,Orthologs Count,Orthologs %`,Paralogs Count,Paralogs %,Ortholog Group Count,Paralog Group Count,SwissProt Count,SwissProt %,Not SwissProt Count,Not SwissProt %,SEED Count,SEED %,Not SEED Count,Not SEED %,COG Count,COG %,KOG Count,KOG %,Pfam Count,Pfam %,TIGRfam Count,TIGRfam %,COG Cluster Count,KOG Cluster Count,Pfam Cluster Count,TIGRfam Cluster Count,InterPro Count,InterPro %,Enzyme Count,Enzyme %,TC Count,TC %,KEGG Count,KEGG %,Not KEGG Count,Not KEGG %,KO Count,KO %,Not KO Count,Not KO %,MetaCyc Count,MetaCyc %,Not MetaCyc Count,Not MetaCyc %,IMG Term Count,IMG Term %,IMG Pathwawy Count,IMG Pathway %,IMG Parts List Count,IMG Parts List %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,KEGG ID,Has ATP 6PFK,Has Ppi 6PFK,Has ADP 6PFK,Has ATP 1PFK,Has Any 6PFK,Has EDD,Has EDA,Has ED Genes,Has EMP Glycolysis,Has ED Pathway,Has SemiP ED Pathway,Has SLP Bypass EMP
641228498,Bacteria,Finished,Neisseria meningitidis 053442 ST-4821,Neisseria meningitidis 053442 ST-4821,641228498,374833,58587,16393,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,meningitidis,53442,Microbial Genome Center of ChMPH,zzz,2008-02-07,Yes,IMG/W 2.5,zzz,zzz,Gc00691,Free living,zzz,zzz,Pairs,Coccus-shaped,"Septicemia, Meningitis",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Aerobe,Aerobe,Pathogen,"Medical, Human Pathogen",zzz,Nonsporulating,Mesophile,zzz,13149,1,1,1113323,0.52,1740302,2153416,2116,2045,96.64,71,12,4,4,zzz,4,zzz,59,zzz,110,5.2,744,35.16,25,1.18,zzz,zzz,zzz,zzz,zzz,zzz,1419,67.06,625,29.54,1,0.05,335,15.83,387,18.29,2032,96.03,256,12.1,1800,85,306,14.46,1739,82.18,1418,67.01,627,29.63,1548,73.16,679,32.09,1553,73.39,829,39.18,1254,528,1349,827,1649,77.93,653,30.86,240,11.34,662,31.29,1383,65.36,1240,58.6,805,38.04,478,22.59,1567,74.05,597,28.21,270,12.76,170,8.03,1995,94.28,282,nmn,False,False,False,False,False,True,True,True,False,True,False,False
644736393,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Nakamurella multipartita Y-104, DSM 44233",644736393,479431,59221,29537,Actinobacteria,Actinobacteria,Actinomycetales,Nakamurellaceae,Nakamurella,multipartita,"Y-104, DSM 44233","DOE Joint Genome Institute, DSMZ",zzz,2009-10-13,Yes,IMG/W 3.0,zzz,zzz,Gc01177,Free living,zzz,zzz,"Pairs, Singles, Clusters",Coccus-shaped,None,Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Aerobe,Aerobe,zzz,"GEBA, Tree of Life",zzz,Nonsporulating,Mesophile,zzz,11098,1,9,4297749,0.71,5286145,6060298,5471,5415,98.98,56,6,2,2,zzz,2,zzz,47,3,465,8.5,2669,48.78,175,3.2,zzz,zzz,zzz,zzz,zzz,zzz,3638,66.5,1700,31.07,77,1.41,1164,21.28,1258,22.99,5064,92.56,1050,19.19,4035,377,8,0.15,5407,98.83,3276,59.88,2139,39.1,3673,67.14,1721,31.46,4054,74.1,1262,23.07,1656,786,1763,1026,4466,81.63,1194,21.82,557,10.18,1262,23.07,4153,75.91,2075,37.93,3340,61.05,908,16.6,4507,82.38,849,15.52,310,5.67,299,5.47,5190,94.86,475,nml,True,True,False,True,True,False,True,False,False,False,False,False
637000129,Archaea,Finished,"Haloquadratum walsbyi HBSQ001, DSM 16790","Haloquadratum walsbyi HBSQ001, DSM 16790",637000129,362976,58673,17185,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloquadratum,walsbyi,DSM 16790,"Max Planck Institute, Max-Planck Institute",zzz,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00409,Free living,zzz,zzz,Singles,Square-shaped,None,Phototroph,Inorganic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,zzz,,,Non-Pathogen,"Evolutionary, Biotechnological",Halophile,zzz,Mesophile,zzz,10277,2,zzz,1521677,0.48,2382155,3179361,2914,2861,98.18,53,6,2,2,zzz,2,zzz,45,2,148,5.08,908,31.16,215,7.38,zzz,zzz,zzz,zzz,zzz,zzz,1649,56.59,1170,40.15,42,1.44,242,8.3,571,19.6,2711,93.03,424,14.55,2172,169,202,6.93,2659,91.25,1839,63.11,1022,35.07,1721,59.06,885,30.37,1825,62.63,643,22.07,1130,562,1129,539,2077,71.28,649,22.27,300,10.3,801,27.49,2060,70.69,1284,44.06,1577,54.12,482,16.54,2379,81.64,642,22.03,231,7.93,201,6.9,2382,81.74,539,hwa,False,False,False,False,False,False,True,False,False,False,True,False
640427110,Bacteria,Finished,Corynebacterium glutamicum R,Corynebacterium glutamicum R,640427110,340322,58897,19193,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,glutamicum,R,RITE,zzz,2007-06-28,Yes,IMG/W 2.3,Yes,zzz,Gc00535,Free living,zzz,zzz,"V-shaped forms, Singles",Rod-shaped,None,Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Facultative,Facultative,Fast growing,"Glutamate production, Biotechnological, Food industry, Amino acids production",zzz,Nonsporulating,Mesophile,zzz,10150,2,1,1820555,0.54,2911946,3363299,3174,3080,97.04,94,18,6,6,zzz,6,zzz,58,18,245,7.72,1379,43.45,1,0.03,zzz,zzz,zzz,zzz,2,zzz,2292,72.21,728,22.94,60,1.89,645,20.32,790,24.89,2962,93.32,310,9.77,2655,131,294,9.26,2786,87.78,406,12.79,2674,84.25,2211,69.66,1083,34.12,2327,73.31,912,28.73,1345,640,1458,840,2494,78.58,823,25.93,459,14.46,931,29.33,2149,67.71,1544,48.65,1536,48.39,618,19.47,2462,77.57,711,22.4,294,9.26,217,6.84,3101,97.7,338,cgt,True,False,False,True,True,False,True,False,False,False,False,False
644736394,Bacteria,Finished,Neisseria meningitidis ST-53 a-14,Neisseria meningitidis ST-53 a-14,644736394,662598,61649,39689,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,meningitidis,alpha14,"MWG-Biotech, Univ of Wuerzburg",zzz,2009-10-13,Yes,IMG/W 3.0,zzz,zzz,Gc01068,Free living,zzz,zzz,Pairs,Coccus-shaped,"Meningitis, Septicemia",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Aerobe,Aerobe,Pathogen,"Human Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,11573,1,zzz,1114420,0.52,1714087,2145295,1943,1872,96.35,71,12,4,4,zzz,4,zzz,58,1,113,5.82,754,38.81,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1395,71.8,474,24.4,3,0.15,371,19.09,389,20.02,1857,95.57,124,6.38,1749,52,zzz,zzz,1872,96.35,546,28.1,1326,68.24,1455,74.88,676,34.79,1498,77.1,839,43.18,1231,525,1355,840,1579,81.27,638,32.84,239,12.3,647,33.3,1225,63.05,1181,60.78,691,35.56,465,23.93,1407,72.41,498,25.63,223,11.48,150,7.72,1875,96.5,295,nmi,False,False,False,False,False,True,True,True,False,True,False,False
643692009,Bacteria,Finished,Borrelia garinii PBi,Borrelia garinii PBi,643692009,290434,58125,12554,Spirochaetes,Spirochaetes,Spirochaetales,Borreliaceae,Borrelia,garinii,PBi,"IMB, Jena",zzz,2009-06-09,Yes,IMG/W 2.9,zzz,zzz,Gc00211,Free living,zzz,zzz,zzz,Spiral-shaped,Lyme disease,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Motile,zzz,Aerobe,Aerobe,Pathogen,"Human Pathogen, Medical",zzz,zzz,Mesophile,zzz,10475,4,zzz,344838,0.28,1083905,1230533,1311,1270,96.87,41,5,2,1,zzz,2,zzz,31,5,54,4.12,352,26.85,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,559,42.64,669,51.03,42,3.2,178,13.58,260,19.83,1218,92.91,254,19.37,983,82,202,15.41,1068,81.46,953,72.69,317,24.18,657,50.11,320,24.41,879,67.05,388,29.6,556,258,708,381,970,73.99,258,19.68,131,9.99,355,27.08,915,69.79,550,41.95,720,54.92,146,11.14,1124,85.74,290,22.12,101,7.7,131,9.99,1265,96.49,93,bga,False,True,False,True,True,False,False,False,True,False,False,False
643692001,Bacteria,Finished,Acidobacterium capsulatum ATCC 51196,Acidobacterium capsulatum ATCC 51196,643692001,240015,59127,28085,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae,Acidobacterium,capsulatum,ATCC 51196,"J. Craig Venter Institute, Los Alamos National Lab, Los Alamos National Laboratory",zzz,2009-06-09,Yes,IMG/W 2.9,zzz,zzz,Gc00956,Free living,zzz,zzz,Singles,Rod-shaped,None,"Chemoorganotroph, Heterotroph",Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,zzz,Aerobe,Aerobe,Acidophile,"Bioremediation, Biotechnological, Environmental",zzz,Nonsporulating,Mesophile,zzz,10691,1,2,2496927,0.6,3552031,4127356,3425,3377,98.6,48,3,1,1,zzz,1,zzz,45,zzz,284,8.29,1416,41.34,zzz,zzz,zzz,zzz,zzz,zzz,1,zzz,2248,65.64,964,28.15,165,4.82,831,24.26,842,24.58,3121,91.12,350,10.22,2710,145,141,4.12,3236,94.48,2,0.06,3375,98.54,2294,66.98,1092,31.88,2466,72,1035,30.22,1428,659,1588,889,2685,78.39,848,24.76,395,11.53,915,26.72,2462,71.88,1518,44.32,1859,54.28,625,18.25,2752,80.35,620,18.1,235,6.86,227,6.63,3329,97.2,377,aca,True,False,False,False,True,False,True,False,False,False,False,False
637000164,Archaea,Finished,Methanogenic Syntropic Consortium,Methanospirillum hungatei JF-1,637000164,323259,58181,13015,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,hungatei,JF-1,DOE Joint Genome Institute,DOE,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00350,Free living,zzz,zzz,"Chains, Singles",Curved-shaped,None,Lithotroph,Inorganic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,Methanogen,Anaerobe,Anaerobe,zzz,"Biotechnological, Carbon cycle, Energy production",zzz,Nonsporulating,Mesophile,zzz,10333,1,6,1600415,0.45,3064743,3544738,3307,3239,97.94,68,14,6,4,zzz,4,zzz,51,3,248,7.5,1301,39.34,99,2.99,zzz,zzz,zzz,zzz,11,zzz,2018,61.02,1203,36.38,18,0.54,441,13.34,762,23.04,3151,95.28,776,23.47,2260,274,209,6.32,3030,91.62,2152,65.07,1087,32.87,2314,69.97,1018,30.78,2456,74.27,878,26.55,1271,557,1267,666,2719,82.22,644,19.47,356,10.77,813,24.58,2426,73.36,1338,40.46,1901,57.48,458,13.85,2781,84.09,889,26.88,229,6.92,354,10.7,3106,93.92,328,mhu,True,False,False,False,True,False,False,False,False,False,False,False
644736355,Bacteria,Finished,Phytopathogenic Enterobacteria,Dickeya zeae Ech1591,644736355,561229,59297,31295,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Dickeya,zeae,Ech1591,DOE Joint Genome Institute,zzz,2009-10-13,Yes,IMG/W 3.0,zzz,zzz,Gc01049,Free living,zzz,zzz,zzz,Rod-shaped,"Wilting disease, Soft rot",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Facultative,Facultative,zzz,"Comparative analysis, Plant Pathogen, Agricultural",zzz,zzz,Mesophile,zzz,208,1,4,2624381,0.55,4111479,4813854,4363,4267,97.8,96,22,8,7,zzz,7,zzz,74,zzz,410,9.4,2129,48.8,104,2.38,zzz,zzz,zzz,zzz,zzz,zzz,3371,77.26,855,19.6,41,0.94,898,20.58,966,22.14,4208,96.45,799,18.31,3622,288,10,0.23,4257,97.57,10,0.23,4257,97.57,3420,78.39,1375,31.52,3681,84.37,1564,35.85,2002,730,2104,1396,3867,88.63,1196,27.41,786,18.02,1457,33.39,2810,64.41,2643,60.58,1624,37.22,806,18.47,3461,79.33,632,14.49,149,3.42,217,4.97,4111,94.22,612,dze,True,False,False,True,True,False,True,False,False,False,False,False
646564515,Bacteria,Finished,CSP_777420,Burkholderia sp. CCGE1002,646564515,640511,42523,37719,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,sp.,CCGE1002,DOE Joint Genome Institute,zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01354,Free living,zzz,zzz,zzz,Rod-shaped,zzz,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Facultative,Facultative,zzz,zzz,zzz,Nonsporulating,Mesophile,zzz,14429,4,zzz,4988495,0.63,6630163,7884858,7358,7261,98.68,97,21,7,7,zzz,7,zzz,73,3,768,10.44,3749,50.95,372,5.06,zzz,zzz,zzz,zzz,zzz,zzz,5185,70.47,1906,25.9,170,2.31,1661,22.57,1696,23.05,7039,95.66,1983,26.95,5467,728,1,0.01,7260,98.67,28,0.38,7233,98.3,5331,72.45,2360,32.07,5601,76.12,1928,26.2,2074,853,2169,1373,6115,83.11,1597,21.7,1123,15.26,1870,25.41,5391,73.27,3236,43.98,4025,54.7,1183,16.08,6078,82.6,1241,16.87,340,4.62,438,5.95,6714,91.25,881,bge,False,False,False,False,False,True,True,True,False,False,False,False
648028011,Bacteria,Finished,CSP_777420,Burkholderia sp. CCGE1003,648028011,640512,46253,37721,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,sp.,CCGE1003,DOE Joint Genome Institute,zzz,2010-10-29,Yes,IMG/W 3.3,zzz,zzz,Gc01440,Free living,zzz,zzz,zzz,Rod-shaped,zzz,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Facultative,Facultative,zzz,"Ecological, Biotechnological, Pathogen, Bioremediation",zzz,Nonsporulating,Mesophile,zzz,14430,2,zzz,4454769,0.63,6046845,7043595,6188,6104,98.64,84,18,6,6,zzz,6,zzz,63,3,727,11.75,3377,54.57,116,1.87,zzz,zzz,zzz,zzz,zzz,zzz,4738,76.57,1284,20.75,82,1.33,2337,37.77,1482,23.95,5946,96.09,1572,25.4,4801,563,zzz,zzz,6104,98.64,53,0.86,6051,97.79,4805,77.65,2165,34.99,5040,81.45,1817,29.36,1985,834,2075,1330,5418,87.56,1526,24.66,1028,16.61,1787,28.88,4317,69.76,3038,49.1,3066,49.55,1142,18.46,4962,80.19,1159,18.73,333,5.38,440,7.11,5882,95.05,775,bgf,True,False,False,False,True,True,True,True,False,False,False,False
648028004,Bacteria,Finished,Acinetobacter sp. DR1,Acinetobacter sp. DR1,648028004,436717,50119,46105,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,sp.,DR1,"Division of Environmental Science and Ecological Engineering, Korea University",zzz,2010-10-29,Yes,IMG/W 3.3,zzz,zzz,Gc01321,Free living,zzz,zzz,Singles,Rod-shaped,None,"Chemoheterotroph, Heterotroph",Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Aerobe,Aerobe,Non-Pathogen,"Medical, Comparative analysis, Environmental",zzz,Nonsporulating,Mesophile,zzz,16718,1,zzz,1608366,0.39,3646889,4152543,3963,3874,97.75,89,18,6,6,zzz,6,zzz,71,zzz,330,8.33,1697,42.82,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,2746,69.29,1076,27.15,52,1.31,1283,32.37,913,23.04,3812,96.19,645,16.28,3323,251,zzz,zzz,3874,97.75,57,1.44,3817,96.32,2932,73.98,1364,34.42,3042,76.76,1256,31.69,1598,708,1720,1065,3269,82.49,993,25.06,575,14.51,1091,27.53,2783,70.22,1929,48.68,1945,49.08,737,18.6,3137,79.16,150,3.79,24,0.61,44,1.11,3920,98.91,350,acd,False,False,False,True,False,True,True,True,False,False,False,False
646564557,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Nocardiopsis dassonvillei dassonvillei DSM 43111,646564557,446468,49483,19709,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiopsaceae,Nocardiopsis,dassonvillei,subsp. dassonvillei DSM 43111,"DOE Joint Genome Institute, DSMZ",zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01339,Free living,Blood,zzz,zzz,zzz,"Actinomycetoma, Pulmonary infection",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,Homo sapiens,zzz,zzz,zzz,Aerobe,Aerobe,"Pathogen, Lacks Mycolic acids","GEBA, Human Pathogen, Medical, Tree of Life",zzz,zzz,Mesophile,zzz,11822,2,8,4758935,0.73,5543886,6543312,5647,5570,98.64,77,15,5,5,zzz,5,zzz,60,2,473,8.38,2917,51.66,73,1.29,zzz,zzz,zzz,zzz,zzz,zzz,3930,69.59,1467,25.98,173,3.06,1233,21.83,1337,23.68,5213,92.31,1055,18.68,4094,388,4,0.07,5566,98.57,3581,63.41,1989,35.22,3793,67.17,1827,32.35,4204,74.45,1226,21.71,1605,799,1748,981,4609,81.62,1104,19.55,668,11.83,1252,22.17,4318,76.47,2052,36.34,3518,62.3,815,14.43,4755,84.2,1122,19.87,371,6.57,433,7.67,5376,95.2,804,nda,True,False,False,True,True,True,True,True,False,False,False,False
637000002,Bacteria,Finished,Acinetobacter baylyi ADP1,Acinetobacter baylyi ADP1,637000002,62977,61597,12352,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,sp.,ADP1,Genoscope,Genoscope,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00201,Free living,zzz,zzz,zzz,Rod-shaped,Nosocomial infection,"Chemoheterotroph, Heterotroph",Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Aerobe,Aerobe,Pathogen,"Human Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,10485,1,3,1454907,0.4,3195476,3598621,3433,3325,96.85,108,21,7,7,zzz,7,zzz,76,11,291,8.48,1581,46.05,zzz,zzz,zzz,zzz,zzz,zzz,15,zzz,2090,60.88,1193,34.75,42,1.22,621,18.09,773,22.52,3267,95.16,435,12.67,2917,179,471,13.72,2854,83.13,3324,96.82,1,0.03,2583,75.24,1217,35.45,2663,77.57,1180,34.37,1574,682,1666,1038,2842,82.78,963,28.05,507,14.77,1059,30.85,2266,66.01,1881,54.79,1444,42.06,728,21.21,2597,75.65,911,26.54,344,10.02,321,9.35,3384,98.57,292,aci,False,False,False,True,False,True,True,True,False,False,False,False
643348509,Bacteria,Finished,CSP_777385,Arthrobacter chlorophenolicus A6,643348509,452863,58969,20011,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,chlorophenolicus,A6,DOE Joint Genome Institute,zzz,2009-02-11,Yes,IMG/W 2.8,zzz,zzz,Gc00930,Free living,zzz,zzz,zzz,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Motile,"Chlorophenol degrading, PAH-degrading",Aerobe,Aerobe,zzz,"Biotechnological, Bioremediation, Environmental",zzz,Nonsporulating,Mesophile,zzz,10830,3,zzz,3285305,0.66,4458001,4980870,4744,4641,97.83,103,15,5,5,zzz,5,zzz,88,zzz,381,8.03,2214,46.67,51,1.08,zzz,zzz,zzz,zzz,zzz,zzz,3125,65.87,1432,30.19,84,1.77,1116,23.52,1173,24.73,4332,91.32,805,16.97,3616,318,176,3.71,4465,94.12,564,11.89,4077,85.94,3124,65.85,1545,32.57,3385,71.35,1079,22.74,1557,715,1658,910,3655,77.04,1092,23.02,592,12.48,1217,25.65,3424,72.18,2040,43,2601,54.83,813,17.14,3828,80.69,926,19.52,319,6.72,318,6.7,4653,98.08,279,ach,True,False,False,True,True,False,True,False,False,False,False,False
646564503,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Aminobacterium colombiense ALA-1, DSM 12261",646564503,572547,47083,32587,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminobacterium,colombiense,DSM 12261,"DOE Joint Genome Institute, DSMZ",zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01257,Free living,zzz,zzz,"Pairs, Singles",Curved-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,zzz,Obligate anaerobe,Anaerobe,zzz,"Comparative analysis, GEBA, Wastewater treatment, Tree of Life",zzz,Nonsporulating,Mesophile,zzz,13488,1,1,897344,0.45,1810907,1980592,1971,1914,97.11,57,9,3,3,zzz,3,zzz,46,2,152,7.71,880,44.65,38,1.93,zzz,zzz,zzz,zzz,zzz,zzz,1482,75.19,374,18.98,58,2.94,337,17.1,541,27.45,1866,94.67,255,12.94,1604,102,zzz,zzz,1914,97.11,zzz,zzz,1914,97.11,1592,80.77,677,34.35,1617,82.04,778,39.47,1125,450,1189,693,1693,85.9,603,30.59,353,17.91,672,34.09,1242,63.01,1122,56.93,792,40.18,441,22.37,1473,74.73,403,20.45,140,7.1,140,7.1,1918,97.31,100,aco,True,False,False,True,True,False,True,False,False,False,False,False
646311958,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Streptosporangium roseum DSM 43021,646311958,479432,42521,21083,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Streptosporangium,roseum,DSM 43021,"DOE Joint Genome Institute, DSMZ",zzz,2010-02-26,Yes,IMG/W 3.1,zzz,zzz,Gc01156,Free living,zzz,zzz,zzz,Filament-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Aerobe,Aerobe,zzz,"Tree of Life, GEBA",zzz,Sporulating,Mesophile,zzz,11097,2,zzz,7348162,0.71,8912272,10369518,9510,9421,99.06,89,24,12,6,zzz,6,zzz,62,3,403,4.24,4600,48.37,446,4.69,zzz,zzz,zzz,zzz,zzz,zzz,5487,57.7,3887,40.87,47,0.49,2248,23.64,2239,23.54,8872,93.29,2792,29.36,5981,947,11,0.12,9410,98.95,5114,53.77,4307,45.29,6223,65.44,2874,30.22,6880,72.34,1632,17.16,1838,911,1990,1060,7661,80.56,1611,16.94,1066,11.21,1823,19.17,7598,79.89,3091,32.5,6330,66.56,1150,12.09,8271,86.97,209,2.2,75,0.79,68,0.72,8752,92.03,1015,sro,False,True,False,False,True,True,True,True,False,False,False,False
643348583,Bacteria,Finished,Thermosipho africanus TCF52B,Thermosipho africanus TCF52B,643348583,484019,59095,27767,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermosipho,africanus,TCF52B,"Dalhousie Univ, Genome Canada",zzz,2009-02-11,Yes,IMG/W 2.8,zzz,zzz,Gc00896,Free living,zzz,zzz,"Singles, Pairs",Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,zzz,zzz,Anaerobe,Anaerobe,zzz,"Biotechnological, Evolutionary",zzz,zzz,Thermophile,zzz,12019,1,14,621348,0.31,1796629,2016657,1968,1911,97.1,57,9,3,3,zzz,3,zzz,48,zzz,138,7.01,863,43.85,zzz,zzz,zzz,zzz,zzz,zzz,8,zzz,1439,73.12,436,22.15,36,1.83,283,14.38,526,26.73,1846,93.8,195,9.91,1698,76,184,9.35,1727,87.75,1791,91.01,120,6.1,1476,75,678,34.45,1528,77.64,719,36.53,1100,463,1170,670,1640,83.33,548,27.85,256,13.01,643,32.67,1268,64.43,1092,55.49,819,41.62,397,20.17,1514,76.93,379,19.26,110,5.59,153,7.77,1931,98.12,123,taf,True,False,False,True,True,False,False,False,False,False,False,False
641522601,Bacteria,Finished,Acholeplasma laidlawii PG-8A,Acholeplasma laidlawii PG-8A,641522601,441768,58901,19259,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,laidlawii,PG-8A,RIPCM,zzz,2008-05-30,Yes,IMG/W 2.6,zzz,zzz,Gc00734,Free living,zzz,zzz,zzz,Coccus-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,zzz,Facultative,Facultative,zzz,Biotechnological,zzz,zzz,Mesophile,zzz,10686,1,zzz,477956,0.32,1366996,1496992,1422,1380,97.05,42,6,2,2,zzz,2,zzz,36,zzz,95,6.68,510,35.86,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1000,70.32,365,25.67,15,1.05,185,13.01,381,26.79,1334,93.81,74,5.2,1239,35,146,10.27,1234,86.78,1055,74.19,325,22.86,1006,70.75,500,35.16,1051,73.91,500,35.16,777,367,899,464,1131,79.54,397,27.92,185,13.01,422,29.68,958,67.37,775,54.5,605,42.55,254,17.86,1126,79.18,376,26.44,110,7.74,154,10.83,1413,99.37,67,acl,True,False,False,False,True,False,False,False,False,False,False,False
