"taxon_oid","Domain","Status","Proposal Name","Genome Name","Taxon Object ID","NCBI Taxon ID","RefSeq Project ID","GenBank Project ID","Phylum","Class","Order","Family","Genus","Species","Strain","Sequencing Center","Funding Agency","Add Date","Is Public","IMG Release","IMG Product Assignment","IMG Submission ID","GOLD ID","Biotic Relationships","Body Site","Body Subsite","Cell Arrangement","Cell Shape","Diseases","Energy Source","Energy Category","Ecosystem","Ecosystem Category","Ecosystem Type","Ecosystem Subtype","Isolation","Specific Ecosystem","Gram Staining","Host Name","Host Gender","Motility","Metabolism","Oxygen Requirement","Broad Oxygen Requirement","Phenotype","Relevance","Salinity","Sporulation","Temperature Range","IMG Sample Id","IMG Project Id","Scaffold Count","CRISPR Count","GC Count","GC %","Coding Base Count","Genome Size","Gene Count","CDS Count","CDS %","RNA Count","rRNA Count","5S rRNA Count","16S rRNA Count","18S rRNA Count","23S rRNA Count","28S rRNA Count","tRNA Count","Other RNA Count","Fused Count","Fused %","Fusion Component Count","Fusion component %","Pseudo Count","Pseudo %","Unchar Count","Unchar %","Obsolete Count","Obsolete %","Revised Count","Revised %","w/ Func Pred Count","w/ Func Pred %","w/o Func Pred Sim Count","w/o Func Pred Sim %","w/o Func Pred No Sim Count","w/o Func Pred No Sim %","Signal Peptide Count","Signal Peptide %","Transmembrane Count","Transmembrane %","Orthologs Count","Orthologs %`","Paralogs Count","Paralogs %","Ortholog Group Count","Paralog Group Count","SwissProt Count","SwissProt %","Not SwissProt Count","Not SwissProt %","SEED Count","SEED %","Not SEED Count","Not SEED %","COG Count","COG %","KOG Count","KOG %","Pfam Count","Pfam %","TIGRfam Count","TIGRfam %","COG Cluster Count","KOG Cluster Count","Pfam Cluster Count","TIGRfam Cluster Count","InterPro Count","InterPro %","Enzyme Count","Enzyme %","TC Count","TC %","KEGG Count","KEGG %","Not KEGG Count","Not KEGG %","KO Count","KO %","Not KO Count","Not KO %","MetaCyc Count","MetaCyc %","Not MetaCyc Count","Not MetaCyc %","IMG Term Count","IMG Term %","IMG Pathwawy Count","IMG Pathway %","IMG Parts List Count","IMG Parts List %","Chromosomal Cassette Gene Count","Chromosomal Cassette Gene %","Chromosomal Cassette Count","KEGG Organism ID","Has ATP 6PFK","Has Ppi 6PFK","Has ADP 6PFK","Has ATP 1PFK","Has Any 6PFK","Has EDD","Has EDA","Has ED Genes"
638341224,"Bacteria","Draft","Vibrio cholerae MO10","Vibrio cholerae MO10",638341224,345072,54325,15666,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","cholerae","MO10","J. Craig Venter Institute","NIH/NIAID","2006-10-02","Yes","IMG/W 2.0","zzz","zzz","Gi01150","Free living","zzz","zzz","Singles","Curved-shaped","Food poisoning, Cholera","Heterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Facultative","Facultative","zzz","Medical, Human Pathogen","zzz","Nonsporulating","Mesophile","zzz",12078,175,"zzz",1915076,0.48,3382944,4024231,3502,3418,97.6,84,22,5,9,"zzz",8,"zzz",62,"zzz",335,9.57,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",3015,86.09,401,11.45,2,0.06,667,19.05,818,23.36,3413,97.46,424,12.11,3112,175,"zzz","zzz",3418,97.6,3411,97.4,7,0.2,2862,81.72,1152,32.9,3034,86.64,1351,38.58,1868,665,1966,1185,3202,91.43,959,27.38,572,16.33,1149,32.81,2269,64.79,2106,60.14,1312,37.46,659,18.82,2759,78.78,930,26.56,356,10.17,289,8.25,3338,95.32,517,,"False","False","False","False","False","False","False","False"
638341227,"Bacteria","Draft","Vibrio cholerae V51","Vibrio cholerae V51",638341227,345075,54329,15669,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","cholerae","V51","J. Craig Venter Institute","NIH/NIAID","2006-10-02","Yes","IMG/W 2.0","zzz","zzz","Gi01153","Free living","Gastrointestinal tract","zzz","Singles","Curved-shaped","Cholera, Gastrointestinal disease, Food poisoning","Heterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Facultative","Facultative","zzz","Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",12086,415,"zzz",1793038,0.48,3178293,3773421,3417,3323,97.25,94,33,9,11,"zzz",13,"zzz",61,"zzz",319,9.34,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2923,85.54,393,11.5,7,0.2,622,18.2,773,22.62,3313,96.96,387,11.33,2954,145,"zzz","zzz",3323,97.25,3321,97.19,2,0.06,2720,79.6,1059,30.99,2852,83.47,1211,35.44,1772,600,1825,1064,3113,91.1,830,24.29,577,16.89,993,29.06,2330,68.19,1809,52.94,1514,44.31,578,16.92,2745,80.33,818,23.94,318,9.31,227,6.64,3176,92.95,626,,"False","False","False","False","False","False","False","False"
638341226,"Bacteria","Draft","Vibrio cholerae RC385","Vibrio cholerae RC385",638341226,345074,54327,15668,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","cholerae","RC385","J. Craig Venter Institute","zzz","2006-10-02","Yes","IMG/W 2.0","zzz","zzz","Gi01152","Free living","zzz","zzz","Singles","Curved-shaped","Cholera, Food poisoning","Heterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Facultative","Facultative","Luminescent","Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",12085,592,2,1720503,0.47,2995382,3625004,3307,3221,97.4,86,26,9,5,"zzz",12,"zzz",60,"zzz",269,8.13,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2834,85.7,387,11.7,"zzz","zzz",573,17.33,736,22.26,3215,97.22,325,9.83,2844,125,"zzz","zzz",3221,97.4,3218,97.31,3,0.09,2637,79.74,1020,30.84,2761,83.49,1185,35.83,1703,579,1757,1020,3001,90.75,745,22.53,547,16.54,888,26.85,2333,70.55,1671,50.53,1550,46.87,519,15.69,2702,81.71,739,22.35,293,8.86,203,6.14,2995,90.57,679,,"False","False","False","False","False","False","False","False"
638341228,"Bacteria","Draft","Vibrio cholerae V52","Vibrio cholerae V52",638341228,345076,54331,15670,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","cholerae","V52","J. Craig Venter Institute","NIH/NIAID","2006-10-02","Yes","IMG/W 2.0","zzz","zzz","Gi01154","Free living","Gastrointestinal tract","zzz","Singles","Curved-shaped","Cholera, Food poisoning","Heterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Facultative","Facultative","Pathogen","Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",12087,354,1,1855401,0.47,3254403,3906793,3467,3378,97.43,89,24,8,6,"zzz",10,"zzz",65,"zzz",319,9.2,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",3034,87.51,343,9.89,1,0.03,672,19.38,817,23.57,3375,97.35,401,11.57,3044,160,"zzz","zzz",3378,97.43,3373,97.29,5,0.14,2879,83.04,1150,33.17,2998,86.47,1323,38.16,1849,656,1918,1174,3175,91.58,912,26.31,581,16.76,1105,31.87,2273,65.56,1991,57.43,1387,40.01,636,18.34,2742,79.09,904,26.07,350,10.1,271,7.82,3248,93.68,575,,"False","False","False","False","False","False","False","False"
648276697,"Bacteria","Draft","Mycobacterium tuberculosis SUMu005","Mycobacterium tuberculosis SUMu005",648276697,675516,51935,43611,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","tuberculosis","SUMu005","Broad Institute","zzz","2010-10-29","Yes","IMG/W 3.3","zzz","zzz","Gi05956","Free living","zzz","zzz","Singles","Rod-shaped","Tuberculosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Pathogen","Medical, Comparative analysis","zzz","Nonsporulating","Mesophile","zzz",16497,177,3,2830575,0.65,3836553,4331659,4258,4209,98.85,48,3,1,1,"zzz",1,"zzz",45,"zzz",352,8.27,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2491,58.5,1699,39.9,19,0.45,1343,31.54,816,19.16,4050,95.12,846,19.87,3247,269,"zzz","zzz",4209,98.85,3375,79.26,834,19.59,2808,65.95,1413,33.18,3223,75.69,1121,26.33,1412,682,1579,908,3651,85.74,954,22.4,339,7.96,1063,24.96,3146,73.88,1953,45.87,2256,52.98,729,17.12,3480,81.73,503,11.81,211,4.96,142,3.33,4146,97.37,391,,"False","False","False","False","False","False","False","False"
646862340,"Bacteria","Finished","Salmonella enterica enterica sv Typhimurium 14028S","Salmonella enterica enterica sv Typhimurium 14028S",646862340,588858,"zzz",33067,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Salmonella","enterica","subsp. enterica serovar Typhimurium str. 14028S","Univ of Arizona","zzz","2010-06-24","Yes","IMG/W 3.2","zzz","zzz","Gc01178","Free living","zzz","zzz","Singles, Pairs","Rod-shaped","Gastroenteritis, Food poisoning, Salmonellosis","Chemoorganotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Facultative","Facultative","Pathogen","Comparative analysis, Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",14757,2,2,2591941,0.52,4432138,4964097,5591,5474,97.91,117,22,8,7,"zzz",7,"zzz",85,10,422,7.55,2047,36.61,62,1.11,"zzz","zzz","zzz","zzz","zzz","zzz",4152,74.26,1231,22.02,91,1.63,1043,18.65,1221,21.84,5315,95.06,945,16.9,4675,389,"zzz","zzz",5474,97.91,4377,78.29,1097,19.62,3659,65.44,1407,25.17,4057,72.56,1806,32.3,2140,744,2369,1512,4251,76.03,1340,23.97,796,14.24,1495,26.74,3979,71.17,2844,50.87,2630,47.04,925,16.54,4549,81.36,721,12.9,226,4.04,183,3.27,5489,98.18,280,,"False","False","False","False","False","False","False","False"
645058760,"Bacteria","Draft","DOEM_782007","Thermoanaerobacter sp. X561",645058760,588857,55835,33613,"Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter","sp.","X561","DOE Joint Genome Institute","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gi02563","Free living","zzz","zzz","zzz","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","zzz","zzz","Motile","zzz","Anaerobe","Anaerobe","zzz","Biotechnological","zzz","Sporulating","Thermophile","zzz",13141,89,5,816934,0.34,2119607,2380137,2481,2423,97.66,58,4,2,1,"zzz",1,"zzz",54,"zzz",215,8.67,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1838,74.08,584,23.54,1,0.04,375,15.11,597,24.06,2385,96.13,363,14.63,2102,156,"zzz","zzz",2423,97.66,2047,82.51,376,15.16,1867,75.25,826,33.29,2016,81.26,1010,40.71,1332,517,1498,937,2132,85.93,664,26.76,317,12.78,773,31.16,1650,66.51,1330,53.61,1093,44.05,457,18.42,1966,79.24,196,7.9,34,1.37,53,2.14,2429,97.9,234,,"False","False","False","False","False","False","False","False"
643692008,"Bacteria","Finished","A Genomic Encyclopedia of Bacteria and Archaea (GEBA)","Beutenbergia cavernae HKI 0122, DSM 12333",643692008,471853,59047,20827,"Actinobacteria","Actinobacteria","Actinomycetales","Beutenbergiaceae","Beutenbergia","cavernae","DSM 12333","DOE Joint Genome Institute, DSMZ","zzz","2009-06-09","Yes","IMG/W 2.9","zzz","zzz","Gc01025","Free living","zzz","zzz","Chains, Singles, Clusters","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","zzz","zzz","Nonmotile","zzz","Aerobe","Aerobe","L-Lysine containing","GEBA, Tree of Life","zzz","Nonsporulating","Mesophile","zzz",11093,1,1,3413947,0.73,4321779,4669183,4278,4225,98.76,53,8,4,2,"zzz",2,"zzz",45,"zzz",358,8.37,2286,53.44,28,0.65,"zzz","zzz","zzz","zzz","zzz","zzz",3151,73.66,1049,24.52,25,0.58,1034,24.17,1135,26.53,4019,93.95,689,16.11,3253,231,131,3.06,4094,95.7,3066,71.67,1159,27.09,3109,72.67,1405,32.84,3363,78.61,965,22.56,1407,689,1550,818,3675,85.9,948,22.16,681,15.92,1122,26.23,3103,72.53,1893,44.25,2332,54.51,679,15.87,3546,82.89,1095,25.6,287,6.71,384,8.98,4235,98.99,159,"bcv","False","True","False","False","True","False","True","False"
648276696,"Bacteria","Draft","Mycobacterium tuberculosis SUMu004","Mycobacterium tuberculosis SUMu004",648276696,675515,51933,43609,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","tuberculosis","SUMu004","Broad Institute","zzz","2010-10-29","Yes","IMG/W 3.3","zzz","zzz","Gi05957","Free living","zzz","zzz","Singles","Rod-shaped","Tuberculosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Pathogen","Medical, Comparative analysis","zzz","Nonsporulating","Mesophile","zzz",16498,185,3,2834655,0.65,3886912,4338184,4283,4234,98.86,48,3,1,1,"zzz",1,"zzz",45,"zzz",359,8.38,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2525,58.95,1691,39.48,18,0.42,1358,31.71,818,19.1,4084,95.35,862,20.13,3270,271,"zzz","zzz",4234,98.86,3415,79.73,819,19.12,2840,66.31,1425,33.27,3261,76.14,1128,26.34,1421,688,1589,915,3679,85.9,973,22.72,341,7.96,1086,25.36,3148,73.5,1981,46.25,2253,52.6,749,17.49,3485,81.37,517,12.07,218,5.09,144,3.36,4168,97.31,373,,"False","False","False","False","False","False","False","False"
644736405,"Bacteria","Finished","A Genomic Encyclopedia of Bacteria and Archaea (GEBA)","Slackia heliotrinireducens RHS 1, DSM 20476",644736405,471855,59051,20831,"Actinobacteria","Actinobacteria","Coriobacteriales","Coriobacteriaceae","Slackia","heliotrinireducens","DSM 20476","DOE Joint Genome Institute, DSMZ","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gc01094","Free living","Gastrointestinal tract","Rumen","zzz","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Sheep","zzz","Nonmotile","Pyrrolizidine alkaloids metabolizer","Obligate anaerobe","Anaerobe","zzz","Tree of Life, GEBA, Medical","zzz","Nonsporulating","Mesophile","zzz",11833,1,"zzz",1905720,0.6,2730899,3165038,2852,2798,98.11,54,6,2,2,"zzz",2,"zzz",48,"zzz",211,7.4,1094,38.36,33,1.16,"zzz","zzz","zzz","zzz","zzz","zzz",1908,66.9,830,29.1,60,2.1,565,19.81,659,23.11,2675,93.79,435,15.25,2170,170,1,0.04,2797,98.07,1630,57.15,1168,40.95,1972,69.14,848,29.73,2073,72.69,838,29.38,1164,523,1263,724,2272,79.66,625,21.91,305,10.69,662,23.21,2136,74.89,1174,41.16,1624,56.94,448,15.71,2350,82.4,405,14.2,148,5.19,150,5.26,2746,96.28,352,"shi","False","False","False","True","False","False","False","False"
644736356,"Bacteria","Finished","A Genomic Encyclopedia of Bacteria and Archaea (GEBA)","Dyadobacter fermentans NS114, DSM 18053",644736356,471854,59049,20829,"Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter","fermentans","NS 114, DSM 18053","DOE Joint Genome Institute, DSMZ","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gc01069","Free living","zzz","zzz","Chains, Pairs","Rod-shaped","None","Chemoorganoheterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Nonmotile","zzz","Aerobe","Aerobe","zzz","GEBA, Tree of Life","zzz","Nonsporulating","Mesophile","zzz",11831,1,"zzz",3591547,0.52,6270234,6967790,5854,5804,99.15,50,12,4,4,"zzz",4,"zzz",38,"zzz",420,7.17,2263,38.66,85,1.45,"zzz","zzz","zzz","zzz","zzz","zzz",3711,63.39,1968,33.62,125,2.14,1760,30.06,1244,21.25,5603,95.71,1250,21.35,4219,462,1,0.02,5803,99.13,3883,66.33,1921,32.82,3702,63.24,1573,26.87,4079,69.68,1276,21.8,1540,735,1728,883,4691,80.13,1059,18.09,569,9.72,1053,17.99,4751,81.16,1928,32.93,3876,66.21,760,12.98,5044,86.16,677,11.56,236,4.03,272,4.65,5714,97.61,407,"dfe","True","False","False","False","True","False","True","False"
644736404,"Bacteria","Finished","A Genomic Encyclopedia of Bacteria and Archaea (GEBA)","Saccharomonospora viridis P101, DSM 43017",644736404,471857,59055,20835,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Saccharomonospora","viridis","P101, DSM 43017","DOE Joint Genome Institute, DSMZ","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gc01088","Free living","zzz","zzz","zzz","Spore-shaped","Farmer's lung, Hypersensitivity pneumonitis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Pathogen","Medical, Tree of Life, Human Pathogen, GEBA","zzz","Sporulating","Thermophile","zzz",19,1,9,2900171,0.67,3756312,4308349,3962,3906,98.59,56,9,3,3,"zzz",3,"zzz",47,"zzz",326,8.23,2071,52.27,78,1.97,"zzz","zzz","zzz","zzz","zzz","zzz",2689,67.87,1176,29.68,41,1.03,736,18.58,887,22.39,3732,94.19,539,13.6,3216,225,8,0.2,3898,98.38,2692,67.95,1214,30.64,2730,68.9,1431,36.12,3022,76.27,1093,27.59,1450,713,1596,952,3256,82.18,1051,26.53,412,10.4,1160,29.28,2746,69.31,1786,45.08,2120,53.51,805,20.32,3101,78.27,765,19.31,286,7.22,256,6.46,3798,95.86,390,"svi","True","False","False","True","True","True","True","True"
644736376,"Bacteria","Finished","A Genomic Encyclopedia of Bacteria and Archaea (GEBA)","Jonesia denitrificans 55134, DSM 20603",644736376,471856,59053,20833,"Actinobacteria","Actinobacteria","Actinomycetales","Jonesiaceae","Jonesia","denitrificans","55134, DSM 20603","DOE Joint Genome Institute, DSMZ","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gc01092","Free living","Blood","zzz","zzz","Rod-shaped","None","Chemoorganoheterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Ox","zzz","Motile","zzz","Facultative","Facultative","zzz","Tree of Life, GEBA","zzz","Nonsporulating","Mesophile","zzz",11095,1,"zzz",1606252,0.58,2496315,2749646,2635,2558,97.08,77,22,12,5,"zzz",5,"zzz",55,"zzz",197,7.48,1113,42.24,47,1.78,"zzz","zzz","zzz","zzz","zzz","zzz",1748,66.34,754,28.61,56,2.13,615,23.34,683,25.92,2434,92.37,223,8.46,2232,94,7,0.27,2551,96.81,1761,66.83,797,30.25,1830,69.45,900,34.16,1943,73.74,805,30.55,1235,599,1368,784,2099,79.66,716,27.17,374,14.19,824,31.27,1734,65.81,1321,50.13,1237,46.94,511,19.39,2047,77.69,665,25.24,229,8.69,219,8.31,2565,97.34,138,"jde","True","True","False","True","True","False","True","False"
643692009,"Bacteria","Finished","Borrelia garinii PBi","Borrelia garinii PBi",643692009,290434,58125,12554,"Spirochaetes","Spirochaetes","Spirochaetales","Borreliaceae","Borrelia","garinii","PBi","IMB, Jena","zzz","2009-06-09","Yes","IMG/W 2.9","zzz","zzz","Gc00211","Free living","zzz","zzz","zzz","Spiral-shaped","Lyme disease",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","zzz","Mesophile","zzz",10475,4,"zzz",344838,0.28,1083905,1230533,1311,1270,96.87,41,5,2,1,"zzz",2,"zzz",31,5,54,4.12,352,26.85,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",559,42.64,669,51.03,42,3.2,178,13.58,260,19.83,1218,92.91,254,19.37,983,82,202,15.41,1068,81.46,953,72.69,317,24.18,657,50.11,320,24.41,879,67.05,388,29.6,556,258,708,381,970,73.99,258,19.68,131,9.99,355,27.08,915,69.79,550,41.95,720,54.92,146,11.14,1124,85.74,290,22.12,101,7.7,131,9.99,1265,96.49,93,"bga","False","True","False","True","True","False","False","False"
648276694,"Bacteria","Draft","Mycobacterium tuberculosis SUMu002","Mycobacterium tuberculosis SUMu002",648276694,675513,51925,43605,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","tuberculosis","SUMu002","Broad Institute","zzz","2010-10-29","Yes","IMG/W 3.3","zzz","zzz","Gi05959","Free living","zzz","zzz","Singles","Rod-shaped","Tuberculosis",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Pathogen","Medical, Comparative analysis","zzz","Nonsporulating","Mesophile","zzz",16500,194,3,2822860,0.65,3760964,4321025,4250,4201,98.85,48,3,1,1,"zzz",1,"zzz",45,"zzz",337,7.93,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1,"zzz",2487,58.52,1694,39.86,20,0.47,1362,32.05,815,19.18,4044,95.15,834,19.62,3243,274,"zzz","zzz",4201,98.85,3313,77.95,888,20.89,2785,65.53,1388,32.66,3204,75.39,1114,26.21,1402,676,1568,903,3634,85.51,948,22.31,333,7.84,1057,24.87,3144,73.98,1947,45.81,2254,53.04,727,17.11,3474,81.74,504,11.86,218,5.13,139,3.27,4120,96.94,406,,"False","False","False","False","False","False","False","False"
637000123,"Bacteria","Finished","Granulibacter bethesdensis CGDNIH1","Granulibacter bethesdensis CGDNIH1",637000123,391165,58661,17111,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Granulibacter","bethesdensis","CGDNIH1","Integrated Genomics Inc, RML-NIAID","NIH","2006-10-02","Yes","IMG/W 2.0","zzz","zzz","Gc00423","Free living","Lymph nodes","zzz","zzz","Rod-shaped","Chronic granulomatous",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","Male","zzz","zzz",,,"Pathogen","Medical, Comparative analysis, Human Pathogen","zzz","zzz","Mesophile","zzz",10263,1,5,1599883,0.59,2491091,2708355,2510,2437,97.09,73,9,3,3,"zzz",3,"zzz",52,12,209,8.33,1152,45.9,"zzz","zzz","zzz","zzz","zzz","zzz",12,"zzz",1832,72.99,545,21.71,60,2.39,476,18.96,521,20.76,2318,92.35,118,4.7,2193,52,252,10.04,2185,87.05,1884,75.06,553,22.03,1907,75.98,934,37.21,1979,78.84,969,38.61,1414,631,1514,935,2127,84.74,818,32.59,308,12.27,932,37.13,1505,59.96,1493,59.48,944,37.61,618,24.62,1819,72.47,715,28.49,267,10.64,255,10.16,2484,98.96,111,"gbe","False","False","False","True","False","True","True","True"
640753033,"Bacteria","Finished","Marinomonas sp. MWYL1","Marinomonas sp. MWYL1",640753033,400668,58715,17445,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas","sp.","MWYL1","DOE Joint Genome Institute","DOE","2007-10-09","Yes","IMG/W 2.4","zzz","zzz","Gc00612","Free living","zzz","zzz","zzz","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Motile","zzz","Aerobe","Aerobe","zzz","Comparative analysis, Environmental","zzz","zzz","Mesophile","zzz",10073,1,2,2172444,0.43,4519114,5100344,4609,4487,97.35,122,25,9,8,"zzz",8,"zzz",83,14,438,9.5,2420,52.51,48,1.04,"zzz","zzz","zzz","zzz","zzz","zzz",3540,76.81,939,20.37,8,0.17,912,19.79,1107,24.02,4447,96.49,744,16.14,3808,264,317,6.88,4170,90.48,3227,70.02,1260,27.34,3696,80.19,1530,33.2,3898,84.57,1505,32.65,1915,748,1980,1217,4129,89.59,1204,26.12,819,17.77,1446,31.37,3041,65.98,2526,54.81,1961,42.55,874,18.96,3613,78.39,1209,26.23,347,7.53,489,10.61,4499,97.61,395,"mmw","False","False","False","False","False","True","True","True"
640069301,"Bacteria","Finished","Acinetobacter baumannii ATCC 17978","Acinetobacter baumannii ATCC 17978",640069301,400667,58731,17477,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","baumannii","ATCC 17978","Yale Univ","zzz","2007-04-13","Yes","IMG/W 2.2","zzz","zzz","Gc00522","Free living","zzz","zzz","Singles","Rod-shaped","Nocosomial infection, Septicemia, Pneumonia, Meningitis","Heterotroph, Chemoheterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",10163,3,"zzz",1557403,0.39,2898244,4001457,3464,3370,97.29,94,15,5,5,"zzz",5,"zzz",70,9,199,5.74,1461,42.18,2,0.06,"zzz","zzz","zzz","zzz","zzz","zzz",2507,72.37,861,24.86,2,0.06,251,7.25,637,18.39,3357,96.91,440,12.7,2909,178,291,8.4,3079,88.89,408,11.78,2962,85.51,2716,78.41,1250,36.09,2811,81.15,1104,31.87,1557,686,1638,969,3148,90.88,967,27.92,543,15.68,1054,30.43,2316,66.86,1882,54.33,1488,42.96,724,20.9,2646,76.39,780,22.52,284,8.2,297,8.57,3095,89.35,754,"acb","False","False","False","True","False","True","True","True"
640612203,"Bacteria","Draft","Rhodobacterales sp. HTCC2150","Rhodobacterales sp. HTCC2150",640612203,388401,54623,18973,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","unclassified","bacterium","HTCC2150","J. Craig Venter Institute, Oregon State Univ","Moore Foundation","2007-06-28","Yes","IMG/W 2.3","zzz","zzz","Gi01434","Free living","zzz","zzz","zzz","zzz","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","zzz","zzz",,,"zzz","Environmental, Marine Microbial Initiative (MMI)","zzz","zzz","Mesophile","zzz",11177,25,"zzz",1757453,0.49,3280538,3582902,3713,3667,98.76,46,6,2,2,"zzz",2,"zzz",40,"zzz",272,7.33,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2392,64.42,1139,30.68,136,3.66,689,18.56,747,20.12,3501,94.29,412,11.1,3066,160,"zzz","zzz",3667,98.76,1,0.03,3666,98.73,2603,70.11,1257,33.85,2807,75.6,995,26.8,1578,693,1634,909,3059,82.39,983,26.47,491,13.22,1068,28.76,2599,70,1735,46.73,1932,52.03,766,20.63,2901,78.13,731,19.69,235,6.33,266,7.16,3684,99.22,191,,"False","False","False","False","False","False","False","False"
